,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long,count
469,3227975506,2479013111,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.2164,-79.7423,137
470,3227975506,760135174,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3333,-82.0,133
471,3227975506,846445562,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,106
472,3227975506,2917629101,393755,CloudPBX,43.6319,-79.3716,22652,Fibrenoire Inc.,43.6784,-79.2941,58
473,3626900266,3227975507,11478,Openface Inc.,45.47,-73.6686,393755,CloudPBX,43.6319,-79.3716,177
474,3227975506,1676003536,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.6572,-79.3783,81
475,3227975506,2886637142,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8227,-86.145,27
476,3227975507,1676506245,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.6087,-79.4207,640
477,3640363090,3227975506,14007,Skyway West,49.2788,-123.1139,393755,CloudPBX,43.6319,-79.3716,73
478,3227975506,3640363090,393755,CloudPBX,43.6319,-79.3716,14007,Skyway West,49.2788,-123.1139,130
479,405978584,3227975507,40788,Start Communications,43.3799,-79.7668,393755,CloudPBX,43.6319,-79.3716,62
480,3227975507,1655456051,393755,CloudPBX,43.6319,-79.3716,22773,Cox Communications Inc.,33.5076,-112.0583,108
481,846445562,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,114
482,1749006169,3227975507,7018,"AT&T Services, Inc.",39.9738,-86.1765,393755,CloudPBX,43.6319,-79.3716,34
483,3227975507,3349638548,393755,CloudPBX,43.6319,-79.3716,22652,Fibrenoire Inc.,43.6564,-79.38600000000001,469
484,1826039003,3227975507,7018,"AT&T Services, Inc.",39.7838,-86.0477,393755,CloudPBX,43.6319,-79.3716,101
485,1676506245,3227975507,812,Rogers Communications Canada Inc.,44.6087,-79.4207,393755,CloudPBX,43.6319,-79.3716,636
486,855010549,3227975506,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,393755,CloudPBX,43.6319,-79.3716,100
487,3227975507,3480447026,393755,CloudPBX,43.6319,-79.3716,11478,Openface Inc.,45.4805,-73.5554,15
488,3227975506,405978584,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.3799,-79.7668,18
489,405133426,3227975506,5769,Videotron Telecom Ltee,45.5394,-73.6513,393755,CloudPBX,43.6319,-79.3716,32
490,3227975507,1632555294,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,62
491,3227975507,1754333190,393755,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.6513,-79.3756,280
492,3227975506,3638379643,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,75
493,2927035370,3227975507,812,Rogers Communications Canada Inc.,44.3001,-79.6496,393755,CloudPBX,43.6319,-79.3716,119
494,3227975506,410719962,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,201
495,3227975506,1632555294,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,73
496,3227975506,855187221,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",39.3656,-76.6199,300
497,3227975506,845507258,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,44.3572,-79.6929,54
498,1255890618,3227975506,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,393755,CloudPBX,43.6319,-79.3716,10
499,1210505719,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,184
500,3512424079,3227975507,852,TELUS Communications Inc.,53.585,-113.5526,393755,CloudPBX,43.6319,-79.3716,13
501,3227975507,1827712019,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8512,-86.2651,176
502,3227975507,1210458874,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,335
503,846444685,3227975507,7992,Cogeco Cable,42.4238,-82.1183,393755,CloudPBX,43.6319,-79.3716,85
504,1210486946,3227975506,7992,Cogeco Cable,43.6319,-79.3716,393755,CloudPBX,43.6319,-79.3716,251
505,3227975506,1229012093,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",44.9198,-93.4832,9
506,3227975507,405978584,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.3799,-79.7668,11
507,3227975507,1675801513,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.1432,-80.7338,100
508,2479013111,3227975507,15128,Comwave Telecom Inc.,43.2164,-79.7423,393755,CloudPBX,43.6319,-79.3716,127
509,3227975506,2917629161,393755,CloudPBX,43.6319,-79.3716,22652,Fibrenoire Inc.,43.6784,-79.2941,55
510,3227975507,755176040,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.7276,-79.3148,8
511,3227975506,1653562909,393755,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.316,-123.0576,223
512,1210505669,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,428
513,1210458874,3227975507,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,518
514,3227975507,1761238328,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.8432,-79.5644,31
515,1249171666,3227975506,15122,Point to Point Broadband Inc.,44.4167,-80.0833,393755,CloudPBX,43.6319,-79.3716,201
516,3227975506,1632558126,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,107
517,755178755,3227975507,40788,Start Communications,43.0147,-81.3049,393755,CloudPBX,43.6319,-79.3716,290
518,1186483740,3227975507,22773,Cox Communications Inc.,32.2541,-110.8785,393755,CloudPBX,43.6319,-79.3716,20
519,3227975506,755176806,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,42.8719,-81.2472,8
520,2730633589,3227975507,7018,"AT&T Services, Inc.",39.8512,-86.2651,393755,CloudPBX,43.6319,-79.3716,141
521,1677619609,3227975507,812,Rogers Communications Canada Inc.,43.0147,-81.3049,393755,CloudPBX,43.6319,-79.3716,59
522,1217356878,3227975506,812,Rogers Communications Canada Inc.,43.7223,-79.4504,393755,CloudPBX,43.6319,-79.3716,190
523,3227975507,1653562909,393755,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.316,-123.0576,219
524,3227975506,2927035370,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.3001,-79.6496,205
525,3227975507,756118608,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.1604,-119.8618,288
526,3640363090,3227975507,14007,Skyway West,49.2788,-123.1139,393755,CloudPBX,43.6319,-79.3716,91
527,3227975507,3640363090,393755,CloudPBX,43.6319,-79.3716,14007,Skyway West,49.2788,-123.1139,172
528,3227975506,1677622403,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0123,-81.2307,100
529,3227975506,1676917179,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0443,-81.2391,193
530,755176040,3227975507,40788,Start Communications,43.7276,-79.3148,393755,CloudPBX,43.6319,-79.3716,10
531,755174458,3227975506,40788,Start Communications,43.2055,-79.9004,393755,CloudPBX,43.6319,-79.3716,143
532,3091643406,3227975506,6327,Shaw Communications Inc.,53.5185,-113.6579,393755,CloudPBX,43.6319,-79.3716,123
533,3227975507,3638379657,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,28
534,3227975506,755175188,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,42.9915,-81.3402,54
535,3638379643,3227975507,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,114
536,3227975506,3638379090,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,8
537,3233445238,3227975507,7992,Cogeco Cable,42.8833,-82.15,393755,CloudPBX,43.6319,-79.3716,276
538,3227975507,2486945690,393755,CloudPBX,43.6319,-79.3716,16696,iTel Networks Inc,44.25,-80.55,216
539,3227975506,846444685,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.4238,-82.1183,32
540,3227975506,1217120081,393755,CloudPBX,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,52
541,2926783645,3227975506,812,Rogers Communications Canada Inc.,42.8909,-81.3236,393755,CloudPBX,43.6319,-79.3716,87
542,3227975506,2919736882,393755,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.299,-123.1408,48
543,2904610721,3227975507,812,Rogers Communications Canada Inc.,42.966,-81.2053,393755,CloudPBX,43.6319,-79.3716,8
544,2919736882,3227975506,6327,Shaw Communications Inc.,49.299,-123.1408,393755,CloudPBX,43.6319,-79.3716,39
545,3227975506,3330677851,393755,CloudPBX,43.6319,-79.3716,30500,Wolfpaw Data Centres Inc,55.3333,-115.4167,79
546,3227975507,2479013111,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.2164,-79.7423,145
547,3227975506,1761238421,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.8432,-79.5644,525
548,846444685,3227975506,7992,Cogeco Cable,42.4238,-82.1183,393755,CloudPBX,43.6319,-79.3716,70
549,2904610721,3227975506,812,Rogers Communications Canada Inc.,42.966,-81.2053,393755,CloudPBX,43.6319,-79.3716,8
550,3227975506,3349638557,393755,CloudPBX,43.6319,-79.3716,22652,Fibrenoire Inc.,43.6564,-79.38600000000001,104
551,756118608,3227975506,7018,"AT&T Services, Inc.",39.1604,-119.8618,393755,CloudPBX,43.6319,-79.3716,158
552,1761238213,3227975507,15128,Comwave Telecom Inc.,43.0233,-81.1643,393755,CloudPBX,43.6319,-79.3716,249
553,3227975506,2393990862,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5124,-52.6729,38
554,1210467562,3227975507,7992,Cogeco Cable,43.6319,-79.3716,393755,CloudPBX,43.6319,-79.3716,56
555,3227975506,3487047224,393755,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2788,-123.1139,11
556,3227975506,855009785,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,89
557,2734649927,3227975507,40788,Start Communications,43.623000000000005,-79.3936,393755,CloudPBX,43.6319,-79.3716,120
558,1249171666,3227975507,15122,Point to Point Broadband Inc.,44.4167,-80.0833,393755,CloudPBX,43.6319,-79.3716,227
559,3227975506,1611994918,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,46.8287,-71.334,409
560,2393257217,3227975506,855,Bell Canada,47.5334,-52.7595,393755,CloudPBX,43.6319,-79.3716,6
561,3227975507,2904610721,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,42.966,-81.2053,25
562,755176806,3227975507,40788,Start Communications,42.8719,-81.2472,393755,CloudPBX,43.6319,-79.3716,22
563,755178755,3227975506,40788,Start Communications,43.0147,-81.3049,393755,CloudPBX,43.6319,-79.3716,247
564,3227975507,3624749586,393755,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.5924,-79.7611,105
565,3227975507,3097645524,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.4594,-73.5501,55
566,3233445238,3227975506,7992,Cogeco Cable,42.8833,-82.15,393755,CloudPBX,43.6319,-79.3716,297
567,755176806,3227975506,40788,Start Communications,42.8719,-81.2472,393755,CloudPBX,43.6319,-79.3716,26
568,3227975507,2393257058,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5334,-52.7595,109
569,3227975506,3235838031,393755,CloudPBX,43.6319,-79.3716,1403,EBOX,45.5009,-73.5877,21
570,1208101574,3227975506,6327,Shaw Communications Inc.,49.2779,-123.0908,393755,CloudPBX,43.6319,-79.3716,47
571,3227975507,2393314888,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5194,-52.8122,37
572,3227975507,855187221,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",39.3656,-76.6199,274
573,3227975506,3624749586,393755,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.5924,-79.7611,84
574,3227975507,2919736882,393755,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.299,-123.1408,29
575,1279424612,3227975507,577,Bell Canada,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,267
576,1210506860,3227975507,7992,Cogeco Cable,42.2007,-83.0276,393755,CloudPBX,43.6319,-79.3716,61
577,1085557588,3227975507,852,TELUS Communications Inc.,48.4993,-123.4003,393755,CloudPBX,43.6319,-79.3716,21
578,2389713698,3227975506,577,Bell Canada,43.6656,-79.383,393755,CloudPBX,43.6319,-79.3716,62
579,756118608,3227975507,7018,"AT&T Services, Inc.",39.1604,-119.8618,393755,CloudPBX,43.6319,-79.3716,202
580,3227975506,1217090222,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.6192,-79.6538,120
581,405971680,3227975506,40788,Start Communications,43.323,-79.8092,393755,CloudPBX,43.6319,-79.3716,48
582,3227975507,3507478250,393755,CloudPBX,43.6319,-79.3716,13768,Cogeco Peer 1,43.6021,-79.5402,56
583,1210458874,3227975506,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,482
584,3227975506,1210467570,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,10
585,1249601702,3227975506,14860,"SMARTCOM TELEPHONE, LLC",26.2159,-98.3253,393755,CloudPBX,43.6319,-79.3716,67
586,1611994918,3227975506,5769,Videotron Telecom Ltee,46.8287,-71.334,393755,CloudPBX,43.6319,-79.3716,241
587,1676361733,3227975506,812,Rogers Communications Canada Inc.,43.8177,-79.2819,393755,CloudPBX,43.6319,-79.3716,6
588,3227975506,2892906962,393755,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.6655,-79.4204,87
589,1217356878,3227975507,812,Rogers Communications Canada Inc.,43.7223,-79.4504,393755,CloudPBX,43.6319,-79.3716,221
590,1208101574,3227975507,6327,Shaw Communications Inc.,49.2779,-123.0908,393755,CloudPBX,43.6319,-79.3716,38
591,2486945690,3227975506,16696,iTel Networks Inc,44.25,-80.55,393755,CloudPBX,43.6319,-79.3716,385
592,3227975506,1247750725,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",37.751,-97.822,2
593,3227975506,1210475242,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.2949,-83.052,154
594,3227975506,2486945690,393755,CloudPBX,43.6319,-79.3716,16696,iTel Networks Inc,44.25,-80.55,231
595,3227975507,1210506860,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.2007,-83.0276,77
596,3227975506,1676738700,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.5168,-80.0164,71
597,3227975507,2734343474,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.623000000000005,-79.3936,11
598,3235838031,3227975507,1403,EBOX,45.5009,-73.5877,393755,CloudPBX,43.6319,-79.3716,194
599,3227975506,3507478250,393755,CloudPBX,43.6319,-79.3716,13768,Cogeco Peer 1,43.6021,-79.5402,36
600,3227975507,1210491342,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3167,-82.9,88
601,755176040,3227975506,40788,Start Communications,43.7276,-79.3148,393755,CloudPBX,43.6319,-79.3716,18
602,2393257342,3227975507,855,Bell Canada,47.5334,-52.7595,393755,CloudPBX,43.6319,-79.3716,27
603,3227975506,3638379050,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,154
604,3227975507,1632556726,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,97
605,3227975507,1082947184,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.6572,-79.3783,106
606,1761238328,3227975506,15128,Comwave Telecom Inc.,43.8432,-79.5644,393755,CloudPBX,43.6319,-79.3716,28
607,3227975507,3346985660,393755,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,53.55,-113.5,28
608,3227975507,2892490143,393755,CloudPBX,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,49.2497,-123.166,20
609,3638379076,3227975507,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,335
610,3227975506,756118608,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.1604,-119.8618,272
611,3227975507,2731908580,393755,CloudPBX,43.6319,-79.3716,54527,Astute Hosting Inc.,49.2866,-123.1158,43
612,3227975506,1210505628,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,59
613,1210505628,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,160
614,3227975506,412234426,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,44.1665,-77.4037,11
615,3227975506,1179661323,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5354,-73.6061,61
616,3429204010,3227975507,577,Bell Canada,49.2667,-122.7833,393755,CloudPBX,43.6319,-79.3716,35
617,3227975507,3233445238,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.8833,-82.15,264
618,3227975506,1806414516,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5055,-73.8789,2
619,1096686281,3227975506,577,Bell Canada,46.7749,-71.3344,393755,CloudPBX,43.6319,-79.3716,8
620,3227975506,3346985660,393755,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,53.55,-113.5,23
621,3227975506,3480447026,393755,CloudPBX,43.6319,-79.3716,11478,Openface Inc.,45.4805,-73.5554,14
622,3096913062,3227975506,36522,BELL MOBILITY INC.,43.4389,-80.2649,393755,CloudPBX,43.6319,-79.3716,16
623,3227975507,3638379090,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,19
624,3227975507,3638379311,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,14
625,3227975507,3349638557,393755,CloudPBX,43.6319,-79.3716,22652,Fibrenoire Inc.,43.6564,-79.38600000000001,113
626,3227975506,1249601702,393755,CloudPBX,43.6319,-79.3716,14860,"SMARTCOM TELEPHONE, LLC",26.2159,-98.3253,34
627,3227975507,1663263147,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",42.586000000000006,-83.5006,26
628,411891757,3227975507,40788,Start Communications,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,29
629,1279425017,3227975506,577,Bell Canada,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,2
630,3227975506,1761238353,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.8432,-79.5644,18
631,1663263147,3227975507,7018,"AT&T Services, Inc.",42.586000000000006,-83.5006,393755,CloudPBX,43.6319,-79.3716,5
632,3227975507,1279425017,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,44.3572,-79.6929,6
633,3227975507,3235838031,393755,CloudPBX,43.6319,-79.3716,1403,EBOX,45.5009,-73.5877,16
634,1279425017,3227975507,577,Bell Canada,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,8
635,1255890618,3227975507,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,393755,CloudPBX,43.6319,-79.3716,8
636,3227975507,755178426,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,42.9976,-81.2563,76
637,3227975506,3225808030,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,12
638,3227975506,2731908580,393755,CloudPBX,43.6319,-79.3716,54527,Astute Hosting Inc.,49.2866,-123.1158,37
639,3227975507,1677619609,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0147,-81.3049,53
640,1745809577,3227975507,7018,"AT&T Services, Inc.",39.8686,-86.1003,393755,CloudPBX,43.6319,-79.3716,90
641,3227975506,1232637488,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",28.8743,-81.686,12
642,215430723,3227975506,7018,"AT&T Services, Inc.",37.751,-97.822,393755,CloudPBX,43.6319,-79.3716,57
643,1655456051,3227975507,22773,Cox Communications Inc.,33.5076,-112.0583,393755,CloudPBX,43.6319,-79.3716,69
644,1745054491,3227975506,7018,"AT&T Services, Inc.",39.7132,-86.2617,393755,CloudPBX,43.6319,-79.3716,14
645,3227975506,1663263147,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",42.586000000000006,-83.5006,30
646,3638379643,3227975506,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,83
647,3227975506,3638379657,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,28
648,3227975506,2918435450,393755,CloudPBX,43.6319,-79.3716,40191,ZEROFAIL,45.4987,-73.5793,31
649,3227975507,1676738700,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.5168,-80.0164,73
650,3227975507,1632558126,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,109
651,3227975506,1653559798,393755,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2478,-122.9938,24
652,3097645524,3227975506,5769,Videotron Telecom Ltee,45.4594,-73.5501,393755,CloudPBX,43.6319,-79.3716,31
653,1653562909,3227975506,19171,Stargate Connections Inc.,49.316,-123.0576,393755,CloudPBX,43.6319,-79.3716,37
654,2730633589,3227975506,7018,"AT&T Services, Inc.",39.8512,-86.2651,393755,CloudPBX,43.6319,-79.3716,96
655,1614103491,3227975506,6327,Shaw Communications Inc.,49.0787,-121.6098,393755,CloudPBX,43.6319,-79.3716,21
656,3475125866,3227975507,6171,WorldGate,53.4154,-113.4178,393755,CloudPBX,43.6319,-79.3716,63
657,1745054491,3227975507,7018,"AT&T Services, Inc.",39.7132,-86.2617,393755,CloudPBX,43.6319,-79.3716,45
658,3227975506,1655456051,393755,CloudPBX,43.6319,-79.3716,22773,Cox Communications Inc.,33.5076,-112.0583,95
659,3227975506,2904610721,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,42.966,-81.2053,17
660,1186483740,3227975506,22773,Cox Communications Inc.,32.2541,-110.8785,393755,CloudPBX,43.6319,-79.3716,24
661,3227975507,2917629101,393755,CloudPBX,43.6319,-79.3716,22652,Fibrenoire Inc.,43.6784,-79.2941,47
662,3227975506,1090361019,393755,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.1707,-122.7326,52
663,3638379657,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,37
664,1217118531,3227975507,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,393755,CloudPBX,43.6319,-79.3716,26
665,1818172010,3227975506,7018,"AT&T Services, Inc.",42.5038,-83.4764,393755,CloudPBX,43.6319,-79.3716,17
666,3227975507,1818172010,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",42.5038,-83.4764,6
667,3227975507,2917629161,393755,CloudPBX,43.6319,-79.3716,22652,Fibrenoire Inc.,43.6784,-79.2941,67
668,3227975506,3475127854,393755,CloudPBX,43.6319,-79.3716,6171,WorldGate,53.55,-113.5,10
669,1664327376,3227975507,7018,"AT&T Services, Inc.",42.586000000000006,-83.5006,393755,CloudPBX,43.6319,-79.3716,124
670,3227975506,755178426,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,42.9976,-81.2563,79
671,755178426,3227975507,40788,Start Communications,42.9976,-81.2563,393755,CloudPBX,43.6319,-79.3716,57
672,3227975506,2393314888,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5194,-52.8122,44
673,3227975507,405972613,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,42.7898,-80.204,10
674,3227975507,2393314675,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5194,-52.8122,43
675,1676225112,3227975507,812,Rogers Communications Canada Inc.,44.4001,-79.6663,393755,CloudPBX,43.6319,-79.3716,113
676,3096913062,3227975507,36522,BELL MOBILITY INC.,43.4389,-80.2649,393755,CloudPBX,43.6319,-79.3716,20
677,3227975507,3233437606,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,107
678,3227975506,1676225112,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.4001,-79.6663,94
679,760129234,3227975506,7992,Cogeco Cable,42.1783,-82.7715,393755,CloudPBX,43.6319,-79.3716,100
680,3227975507,1282584635,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",39.2575,-76.4951,115
681,1168513329,3227975506,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,393755,CloudPBX,43.6319,-79.3716,16
682,1210458758,3227975506,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,62
683,1210458758,3227975507,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,79
684,3227975507,1677535485,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,47.5334,-52.7595,16
685,1210492883,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,152
686,3227975506,3638379311,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,12
687,405972604,3227975506,40788,Start Communications,43.5588,-80.3004,393755,CloudPBX,43.6319,-79.3716,111
688,3227975507,1210492883,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,93
689,3227975507,760129234,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.1783,-82.7715,134
690,3227975506,405972613,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,42.7898,-80.204,2
691,1745319148,3227975507,7018,"AT&T Services, Inc.",39.8401,-86.0548,393755,CloudPBX,43.6319,-79.3716,34
692,3227975507,1168513329,393755,CloudPBX,43.6319,-79.3716,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,24
693,1279612719,3227975507,577,Bell Canada,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,8
694,760129234,3227975507,7992,Cogeco Cable,42.1783,-82.7715,393755,CloudPBX,43.6319,-79.3716,165
695,3227975507,2918435450,393755,CloudPBX,43.6319,-79.3716,40191,ZEROFAIL,45.4987,-73.5793,23
696,2734343474,3227975507,40788,Start Communications,43.623000000000005,-79.3936,393755,CloudPBX,43.6319,-79.3716,27
697,3227975506,1282584635,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",39.2575,-76.4951,85
698,409640138,3227975506,33363,"BRIGHT HOUSE NETWORKS, LLC",40.4894,-85.5977,393755,CloudPBX,43.6319,-79.3716,26
699,3227975507,3517667467,393755,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,43.6655,-79.4204,8
700,1210506860,3227975506,7992,Cogeco Cable,42.2007,-83.0276,393755,CloudPBX,43.6319,-79.3716,72
