,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,send_A
432617,3227975251,3091464466,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.68.1.18,49.2795,-123.0667,False
433592,1082947564,3227975250,40788,Start Communications,64.140.119.236,43.6572,-79.3783,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
435878,3227975251,3091464054,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.67.255.118,49.2866,-123.1158,False
438420,3227975250,407364792,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.71.228.184,49.812,-119.5076,False
446209,3227975251,3517667526,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.198,43.6655,-79.4204,False
447110,3096962954,3227975251,36522,BELL MOBILITY INC.,184.151.231.138,49.1285,-122.6236,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
456666,3227975250,3517667526,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.198,43.6655,-79.4204,False
457552,1178989586,3227975250,6327,Shaw Communications Inc.,70.69.244.18,49.2196,-122.6164,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
464463,3227975250,1178989586,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,70.69.244.18,49.2196,-122.6164,False
470978,844903169,3227975251,852,TELUS Communications Inc.,50.92.51.1,49.2302,-122.9952,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
482123,1217090222,3227975251,812,Rogers Communications Canada Inc.,72.139.82.174,43.6192,-79.6538,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
491587,3227975251,3517667367,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.39,43.6655,-79.4204,False
497869,3227975250,3096960527,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.222.15,53.55,-113.5,False
500794,3227975250,1614099078,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,96.53.50.134,49.25,-123.1333,False
501394,1179626031,3227975251,6327,Shaw Communications Inc.,70.79.170.47,49.2175,-123.038,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
501934,386989517,3227975251,852,TELUS Communications Inc.,23.16.253.205,49.0791,-122.7553,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
503406,3227975251,386989517,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.253.205,49.0791,-122.7553,False
503504,386989517,3227975250,852,TELUS Communications Inc.,23.16.253.205,49.0791,-122.7553,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
505917,3227975250,386989517,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.253.205,49.0791,-122.7553,False
515609,3517667367,3227975251,852,TELUS Communications Inc.,209.171.88.39,43.6655,-79.4204,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
515664,3517667367,3227975250,852,TELUS Communications Inc.,209.171.88.39,43.6655,-79.4204,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
516803,3227975250,1755145171,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,104.157.99.211,53.2667,-113.5333,False
518387,3227975250,1179626031,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,70.79.170.47,49.2175,-123.038,False
543293,410133680,3227975251,812,Rogers Communications Canada Inc.,24.114.36.176,49.2788,-123.1139,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
545086,407364792,3227975251,6327,Shaw Communications Inc.,24.71.228.184,49.812,-119.5076,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
546780,408397647,3227975251,6327,Shaw Communications Inc.,24.87.167.79,49.2175,-123.038,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
555569,417259566,3227975251,11260,EastLink,24.222.224.46,45.0963,-63.4701,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
557212,1217090222,3227975250,812,Rogers Communications Canada Inc.,72.139.82.174,43.6192,-79.6538,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
561158,3227975251,1076757682,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40029,Novus Entertainment Inc.,64.46.4.178,49.2788,-123.1139,False
562854,2266474856,3227975250,5645,"TekSavvy Solutions, Inc.",135.23.169.104,42.9976,-81.2563,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
567351,1179580117,3227975250,6327,Shaw Communications Inc.,70.78.246.213,49.6346,-122.038,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
571871,3227975250,3096960735,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.222.223,53.55,-113.5,False
573442,1179580117,3227975251,6327,Shaw Communications Inc.,70.78.246.213,49.6346,-122.038,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
574070,3227975250,3335015813,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,11814,DISTRIBUTEL COMMUNICATIONS LTD.,198.200.77.133,43.648,-79.4177,False
578318,3227975250,1612055057,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,96.22.2.17,45.518299999999996,-73.5023,False
579046,3227975250,3091324086,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.65.220.182,49.0997,-122.6526,False
580441,3227975251,3091324086,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.65.220.182,49.0997,-122.6526,False
580986,407364792,3227975250,6327,Shaw Communications Inc.,24.71.228.184,49.812,-119.5076,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
581046,2584045468,3227975250,852,TELUS Communications Inc.,154.5.103.156,49.2767,-123.13,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
593438,3497165151,3227975250,22995,Xplornet Communications Inc.,208.114.129.95,46.2801,-79.4502,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
595800,3423417093,3227975250,36077,Dynamic ASP Inc.,204.13.51.5,44.6533,-63.6675,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
598505,3091324086,3227975251,6327,Shaw Communications Inc.,184.65.220.182,49.0997,-122.6526,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
600366,3227975250,1210492883,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.167.211,42.9578,-82.2777,False
604395,3423417093,3227975251,36077,Dynamic ASP Inc.,204.13.51.5,44.6533,-63.6675,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
606809,3475125866,3227975251,6171,WorldGate,207.34.54.106,53.4154,-113.4178,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
606912,3475125866,3227975250,6171,WorldGate,207.34.54.106,53.4154,-113.4178,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
620076,3091423818,3227975251,6327,Shaw Communications Inc.,184.67.98.74,49.316,-123.0576,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
620226,3049613706,3227975251,18809,Cable Onda,181.197.105.138,8.9936,-79.5197,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
630659,1229507780,3227975251,7922,"Comcast Cable Communications, LLC",73.72.204.196,41.6045,-87.9956,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
630773,3227975250,1210491342,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.161.206,42.3167,-82.9,False
630990,1210458902,3227975250,7992,Cogeco Cable,72.38.35.22,42.9998,-82.3926,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
632046,3517667561,3227975250,852,TELUS Communications Inc.,209.171.88.233,43.6655,-79.4204,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
637338,407092585,3227975251,6327,Shaw Communications Inc.,24.67.189.105,49.4806,-119.5858,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
639331,3626900266,3227975251,11478,Openface Inc.,216.46.27.42,45.47,-73.6686,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
643202,3227975251,1676917179,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.243.185.187,43.0443,-81.2391,False
643837,3517667561,3227975251,852,TELUS Communications Inc.,209.171.88.233,43.6655,-79.4204,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
646530,3227975250,417259566,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,11260,EastLink,24.222.224.46,45.0963,-63.4701,False
647502,407918446,3227975250,6327,Shaw Communications Inc.,24.80.87.110,49.1836,-123.1168,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
648040,407918446,3227975251,6327,Shaw Communications Inc.,24.80.87.110,49.1836,-123.1168,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
648574,3227975250,407918446,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.80.87.110,49.1836,-123.1168,False
649410,417259566,3227975250,11260,EastLink,24.222.224.46,45.0963,-63.4701,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
654281,3096962847,3227975250,36522,BELL MOBILITY INC.,184.151.231.31,49.1285,-122.6236,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
656346,3091324086,3227975250,6327,Shaw Communications Inc.,184.65.220.182,49.0997,-122.6526,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
656693,756118608,3227975250,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
657537,756118608,3227975251,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
657674,3227975250,756118608,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,False
657969,3227975251,3096962847,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.231.31,49.1285,-122.6236,False
661537,3227975251,417259566,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,11260,EastLink,24.222.224.46,45.0963,-63.4701,False
665671,3091423818,3227975250,6327,Shaw Communications Inc.,184.67.98.74,49.316,-123.0576,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
670061,3091464054,3227975250,6327,Shaw Communications Inc.,184.67.255.118,49.2866,-123.1158,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
674912,3227975250,3091464054,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.67.255.118,49.2866,-123.1158,False
682485,3455767336,3227975251,852,TELUS Communications Inc.,205.250.211.40,49.2551,-123.0667,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
683322,3455767336,3227975250,852,TELUS Communications Inc.,205.250.211.40,49.2551,-123.0667,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
684531,1217389245,3227975251,812,Rogers Communications Canada Inc.,72.143.226.189,49.2475,-123.121,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
684779,3509868650,3227975251,852,TELUS Communications Inc.,209.52.88.106,49.2769,-122.9761,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
685096,1217389245,3227975250,812,Rogers Communications Canada Inc.,72.143.226.189,49.2475,-123.121,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
685484,3227975250,1755145065,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,104.157.99.105,53.2667,-113.5333,False
686817,3227975251,407364792,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,24.71.228.184,49.812,-119.5076,False
687075,408397647,3227975250,6327,Shaw Communications Inc.,24.87.167.79,49.2175,-123.038,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
701059,3497165192,3227975250,22995,Xplornet Communications Inc.,208.114.129.136,46.2801,-79.4502,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
701170,3227975251,3497165192,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,22995,Xplornet Communications Inc.,208.114.129.136,46.2801,-79.4502,False
709629,3227975250,408226899,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.85.12.83,49.17,-123.1368,False
711126,3096962951,3227975251,36522,BELL MOBILITY INC.,184.151.231.135,49.1285,-122.6236,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
711199,3227975251,3096962951,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.231.135,49.1285,-122.6236,False
727911,3227975250,1176497890,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,577,Bell Canada,70.31.238.226,46.7749,-71.3344,False
730554,3227975251,1176497890,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,577,Bell Canada,70.31.238.226,46.7749,-71.3344,False
740651,1676069420,3227975250,812,Rogers Communications Canada Inc.,99.230.202.44,43.6496,-79.3833,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
740831,3227975251,2734649927,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,162.255.114.71,43.623,-79.3936,False
746341,3227975251,1249172405,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,15122,Point to Point Broadband Inc.,74.116.219.181,44.4548,-79.7352,False
747947,3227975251,3455767336,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,205.250.211.40,49.2551,-123.0667,False
748160,1240525987,3227975250,7922,"Comcast Cable Communications, LLC",73.240.236.163,45.4509,-122.6962,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
750927,3227975250,2734649927,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,162.255.114.71,43.623,-79.3936,False
758696,3227975251,1210458777,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.153,42.9888,-82.3592,False
758805,3227975250,3225808050,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,192.69.236.178,43.6319,-79.3716,False
760002,2479012700,3227975251,15128,Comwave Telecom Inc.,147.194.187.92,44.0168,-78.3995,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
760405,1168513348,3227975250,36493,FIBERNETICS CORPORATION,69.166.25.68,43.5637,-79.7202,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
760707,2479012700,3227975250,15128,Comwave Telecom Inc.,147.194.187.92,44.0168,-78.3995,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
761114,3638379699,3227975251,7992,Cogeco Cable,216.221.68.179,42.9578,-82.2777,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
761757,2734649389,3227975250,40788,Start Communications,162.255.112.45,43.623,-79.3936,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
762109,1761238213,3227975250,15128,Comwave Telecom Inc.,104.250.92.197,43.0233,-81.1643,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
762307,3227975250,2892473097,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,172.103.163.9,49.2302,-122.9952,False
762483,1761238213,3227975251,15128,Comwave Telecom Inc.,104.250.92.197,43.0233,-81.1643,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
762532,1082947125,3227975250,40788,Start Communications,64.140.118.53,43.6572,-79.3783,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
762543,3227975250,1082947125,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,64.140.118.53,43.6572,-79.3783,False
762590,3497165192,3227975251,22995,Xplornet Communications Inc.,208.114.129.136,46.2801,-79.4502,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
763051,3227975251,407905521,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,24.80.36.241,49.2275,-122.9301,False
763074,413969162,3227975250,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
763536,2892473097,3227975251,25668,Cipherkey Exchange Corp.,172.103.163.9,49.2302,-122.9952,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
763869,2914253051,3227975250,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
764698,1210478362,3227975250,7992,Cogeco Cable,72.38.111.26,42.2767,-83.0793,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
764930,1676506245,3227975251,812,Rogers Communications Canada Inc.,99.237.116.133,44.6087,-79.4207,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
765668,1082947125,3227975251,40788,Start Communications,64.140.118.53,43.6572,-79.3783,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
768074,1676624188,3227975251,812,Rogers Communications Canada Inc.,99.239.65.60,43.0443,-81.2391,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
768568,1082947184,3227975250,40788,Start Communications,64.140.118.112,43.6572,-79.3783,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
773110,3227975250,2919753001,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,174.7.229.41,50.1208,-122.9544,False
782616,407092585,3227975250,6327,Shaw Communications Inc.,24.67.189.105,49.4806,-119.5858,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
786047,418650030,3227975251,6327,Shaw Communications Inc.,24.244.23.174,49.3231,-122.8626,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
786788,3227975250,407905521,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.80.36.241,49.2275,-122.9301,False
786789,1217390252,3227975250,812,Rogers Communications Canada Inc.,72.143.230.172,53.55,-113.5,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
802056,2796170028,3227975251,20057,AT&T Mobility LLC,166.170.43.44,37.7749,-122.4194,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
810476,3227975250,2585026462,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,154.20.95.158,49.6,-119.6667,False
812730,3227975250,407051730,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.67.29.210,49.8625,-119.5833,False
813789,407051730,3227975251,6327,Shaw Communications Inc.,24.67.29.210,49.8625,-119.5833,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
818174,3227975251,407092585,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,24.67.189.105,49.4806,-119.5858,False
820082,1150609937,3227975251,6327,Shaw Communications Inc.,68.148.234.17,53.4617,-113.371,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
820610,418650107,3227975250,6327,Shaw Communications Inc.,24.244.23.251,49.3231,-122.8626,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
822248,1217389136,3227975250,812,Rogers Communications Canada Inc.,72.143.226.80,49.2475,-123.121,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
824429,3227975250,405976310,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.180.246,43.2271,-79.871,False
826076,3227975250,1676917179,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.243.185.187,43.0443,-81.2391,False
826274,1676917179,3227975250,812,Rogers Communications Canada Inc.,99.243.185.187,43.0443,-81.2391,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
828495,1150609937,3227975250,6327,Shaw Communications Inc.,68.148.234.17,53.4617,-113.371,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
831471,3227975251,405976310,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.180.246,43.2271,-79.871,False
842702,1217390583,3227975250,812,Rogers Communications Canada Inc.,72.143.231.247,49.274,-123.0074,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
842752,3227975250,3497165192,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,22995,Xplornet Communications Inc.,208.114.129.136,46.2801,-79.4502,False
843067,2892473097,3227975250,25668,Cipherkey Exchange Corp.,172.103.163.9,49.2302,-122.9952,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
843087,3227975251,2892473097,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,172.103.163.9,49.2302,-122.9952,False
861341,2585026462,3227975251,852,TELUS Communications Inc.,154.20.95.158,49.6,-119.6667,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
862666,2919656063,3227975251,6327,Shaw Communications Inc.,174.6.106.127,49.2788,-123.1139,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
864452,2919656063,3227975250,6327,Shaw Communications Inc.,174.6.106.127,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
865274,1217390583,3227975251,812,Rogers Communications Canada Inc.,72.143.231.247,49.274,-123.0074,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
881179,2734649927,3227975251,40788,Start Communications,162.255.114.71,43.623,-79.3936,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
881389,3227975250,405976237,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.180.173,43.2271,-79.871,False
883046,3227975251,1179626031,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,70.79.170.47,49.2175,-123.038,False
885335,3091464466,3227975250,6327,Shaw Communications Inc.,184.68.1.18,49.2795,-123.0667,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
887570,3096962880,3227975250,36522,BELL MOBILITY INC.,184.151.231.64,49.1285,-122.6236,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
888002,1179626031,3227975250,6327,Shaw Communications Inc.,70.79.170.47,49.2175,-123.038,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
888462,1217390282,3227975251,812,Rogers Communications Canada Inc.,72.143.230.202,53.55,-113.5,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
889014,2585026462,3227975250,852,TELUS Communications Inc.,154.20.95.158,49.6,-119.6667,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
897323,3227975251,3473289373,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,207.6.48.157,49.2666,-123.1976,False
898094,3227975251,405976237,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.180.173,43.2271,-79.871,False
901978,405976237,3227975250,40788,Start Communications,24.50.180.173,43.2271,-79.871,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
906758,2585007774,3227975251,852,TELUS Communications Inc.,154.20.22.158,49.0331,-123.0877,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
908387,3227975251,2585007774,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,154.20.22.158,49.0331,-123.0877,False
911534,2585007774,3227975250,852,TELUS Communications Inc.,154.20.22.158,49.0331,-123.0877,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
912611,3227975250,1208101574,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,72.2.42.198,49.2779,-123.0908,False
915828,3227975250,2585007774,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,154.20.22.158,49.0331,-123.0877,False
917870,3177453234,3227975251,28573,CLARO S.A.,189.100.22.178,-23.5733,-46.6417,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
929737,407365032,3227975250,6327,Shaw Communications Inc.,24.71.229.168,49.812,-119.5076,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
929795,407365032,3227975251,6327,Shaw Communications Inc.,24.71.229.168,49.812,-119.5076,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
930010,2734649927,3227975250,40788,Start Communications,162.255.114.71,43.623,-79.3936,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
930862,410133984,3227975250,812,Rogers Communications Canada Inc.,24.114.37.224,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
933596,3096963031,3227975251,36522,BELL MOBILITY INC.,184.151.231.215,49.1285,-122.6236,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
934274,1119327028,3227975251,852,TELUS Communications Inc.,66.183.147.52,49.1205,-123.1171,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
943382,2675364373,3227975251,11492,"Cable One, Inc.",159.118.210.21,30.4672,-89.2763,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
944965,3227975251,3638379600,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.68.80,42.9888,-82.3592,False
946174,418649975,3227975250,6327,Shaw Communications Inc.,24.244.23.119,49.3231,-122.8626,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
948956,3227975250,1088785852,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,577,Bell Canada,64.229.141.188,46.7589,-71.298,False
956759,3227975250,1249172405,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15122,Point to Point Broadband Inc.,74.116.219.181,44.4548,-79.7352,False
958369,3096963051,3227975250,36522,BELL MOBILITY INC.,184.151.231.235,49.1285,-122.6236,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
958594,3096963051,3227975251,36522,BELL MOBILITY INC.,184.151.231.235,49.1285,-122.6236,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
960696,3438280151,3227975250,40808,Vancouver International Airport Authority,204.239.253.215,49.17,-123.1368,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
960878,3438280151,3227975251,40808,Vancouver International Airport Authority,204.239.253.215,49.17,-123.1368,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
961301,3227975251,2585026462,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,154.20.95.158,49.6,-119.6667,False
973634,3227975250,1176779232,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40029,Novus Entertainment Inc.,70.36.57.224,49.2788,-123.1139,False
986431,407371763,3227975250,6327,Shaw Communications Inc.,24.71.255.243,49.8928,-119.4852,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
986435,3227975251,407371763,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,24.71.255.243,49.8928,-119.4852,False
993334,3227975251,2584060153,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,154.5.160.249,49.7002,-123.156,False
1000816,3349638548,3227975251,22652,Fibrenoire Inc.,199.167.109.148,43.6564,-79.386,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1005456,1177845440,3227975250,577,Bell Canada,70.52.126.192,43.8333,-79.5,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1010145,1177845440,3227975251,577,Bell Canada,70.52.126.192,43.8333,-79.5,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
