,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
24422,3227975507,393755,CloudPBX,43.6319,-79.3716,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583
24502,846445562,7992,Cogeco Cable,42.9578,-82.2777,3227975507,393755,CloudPBX,43.6319,-79.3716
24548,1749006169,7018,"AT&T Services, Inc.",39.9738,-86.1765,3227975507,393755,CloudPBX,43.6319,-79.3716
24778,3227975507,393755,CloudPBX,43.6319,-79.3716,3349638548,22652,Fibrenoire Inc.,43.6564,-79.386
24968,1826039003,7018,"AT&T Services, Inc.",39.7838,-86.0477,3227975507,393755,CloudPBX,43.6319,-79.3716
24970,1676506245,812,Rogers Communications Canada Inc.,44.6087,-79.4207,3227975507,393755,CloudPBX,43.6319,-79.3716
25049,855010549,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,3227975506,393755,CloudPBX,43.6319,-79.3716
25707,3227975507,393755,CloudPBX,43.6319,-79.3716,3480447026,11478,Openface Inc.,45.4805,-73.5554
25729,3227975506,393755,CloudPBX,43.6319,-79.3716,405978584,40788,Start Communications,43.3799,-79.7668
25745,405133426,5769,Videotron Telecom Ltee,45.5394,-73.6513,3227975506,393755,CloudPBX,43.6319,-79.3716
25752,3227975507,393755,CloudPBX,43.6319,-79.3716,1632555294,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
26058,3227975507,393755,CloudPBX,43.6319,-79.3716,1754333190,15290,Allstream Corp.,43.6513,-79.3756
26508,3227975506,393755,CloudPBX,43.6319,-79.3716,3638379643,7992,Cogeco Cable,42.9888,-82.3592
26574,2927035370,812,Rogers Communications Canada Inc.,44.3001,-79.6496,3227975507,393755,CloudPBX,43.6319,-79.3716
26633,3227975506,393755,CloudPBX,43.6319,-79.3716,410719962,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264
26709,3227975506,393755,CloudPBX,43.6319,-79.3716,1632555294,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
26856,3227975506,393755,CloudPBX,43.6319,-79.3716,855187221,7922,"Comcast Cable Communications, LLC",39.3656,-76.6199
26906,3227975506,393755,CloudPBX,43.6319,-79.3716,845507258,577,Bell Canada,44.3572,-79.6929
26962,1255890618,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,3227975506,393755,CloudPBX,43.6319,-79.3716
27046,1210505719,7992,Cogeco Cable,42.9578,-82.2777,3227975507,393755,CloudPBX,43.6319,-79.3716
27361,3512424079,852,TELUS Communications Inc.,53.585,-113.5526,3227975507,393755,CloudPBX,43.6319,-79.3716
27470,3227975507,393755,CloudPBX,43.6319,-79.3716,1827712019,7018,"AT&T Services, Inc.",39.8512,-86.2651
27564,3227975507,393755,CloudPBX,43.6319,-79.3716,1210458874,7992,Cogeco Cable,42.9888,-82.3592
27670,846444685,7992,Cogeco Cable,42.4238,-82.1183,3227975507,393755,CloudPBX,43.6319,-79.3716
27756,1210486946,7992,Cogeco Cable,43.6319,-79.3716,3227975506,393755,CloudPBX,43.6319,-79.3716
28054,3227975506,393755,CloudPBX,43.6319,-79.3716,1229012093,7922,"Comcast Cable Communications, LLC",44.9198,-93.4832
28502,3227975507,393755,CloudPBX,43.6319,-79.3716,405978584,40788,Start Communications,43.3799,-79.7668
28816,3227975507,393755,CloudPBX,43.6319,-79.3716,1675801513,812,Rogers Communications Canada Inc.,43.1432,-80.7338
29159,2479013111,15128,Comwave Telecom Inc.,43.2164,-79.7423,3227975507,393755,CloudPBX,43.6319,-79.3716
29162,3227975506,393755,CloudPBX,43.6319,-79.3716,2917629161,22652,Fibrenoire Inc.,43.6784,-79.2941
29259,3227975507,393755,CloudPBX,43.6319,-79.3716,755176040,40788,Start Communications,43.7276,-79.3148
29312,3227975506,393755,CloudPBX,43.6319,-79.3716,1653562909,19171,Stargate Connections Inc.,49.316,-123.0576
29318,1210505669,7992,Cogeco Cable,42.9578,-82.2777,3227975506,393755,CloudPBX,43.6319,-79.3716
29488,1210458874,7992,Cogeco Cable,42.9888,-82.3592,3227975507,393755,CloudPBX,43.6319,-79.3716
29877,3227975507,393755,CloudPBX,43.6319,-79.3716,1761238328,15128,Comwave Telecom Inc.,43.8432,-79.5644
29886,1249171666,15122,Point to Point Broadband Inc.,44.4167,-80.0833,3227975506,393755,CloudPBX,43.6319,-79.3716
29903,3227975506,393755,CloudPBX,43.6319,-79.3716,1632558126,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264
29916,755178755,40788,Start Communications,43.0147,-81.3049,3227975507,393755,CloudPBX,43.6319,-79.3716
30469,1186483740,22773,Cox Communications Inc.,32.2541,-110.8785,3227975507,393755,CloudPBX,43.6319,-79.3716
30533,3227975506,393755,CloudPBX,43.6319,-79.3716,755176806,40788,Start Communications,42.8719,-81.2472
30601,2730633589,7018,"AT&T Services, Inc.",39.8512,-86.2651,3227975507,393755,CloudPBX,43.6319,-79.3716
30798,1677619609,812,Rogers Communications Canada Inc.,43.0147,-81.3049,3227975507,393755,CloudPBX,43.6319,-79.3716
30884,1217356878,812,Rogers Communications Canada Inc.,43.7223,-79.4504,3227975506,393755,CloudPBX,43.6319,-79.3716
30888,3227975507,393755,CloudPBX,43.6319,-79.3716,1653562909,19171,Stargate Connections Inc.,49.316,-123.0576
31203,3227975506,393755,CloudPBX,43.6319,-79.3716,2927035370,812,Rogers Communications Canada Inc.,44.3001,-79.6496
31512,3227975507,393755,CloudPBX,43.6319,-79.3716,756118608,7018,"AT&T Services, Inc.",39.1604,-119.8618
31622,3640363090,14007,Skyway West,49.2788,-123.1139,3227975507,393755,CloudPBX,43.6319,-79.3716
31628,3227975507,393755,CloudPBX,43.6319,-79.3716,3640363090,14007,Skyway West,49.2788,-123.1139
31676,3227975506,393755,CloudPBX,43.6319,-79.3716,1677622403,812,Rogers Communications Canada Inc.,43.0123,-81.2307
31719,3227975506,393755,CloudPBX,43.6319,-79.3716,1676917179,812,Rogers Communications Canada Inc.,43.0443,-81.2391
31850,755176040,40788,Start Communications,43.7276,-79.3148,3227975507,393755,CloudPBX,43.6319,-79.3716
32004,755174458,40788,Start Communications,43.2055,-79.9004,3227975506,393755,CloudPBX,43.6319,-79.3716
32870,3091643406,6327,Shaw Communications Inc.,53.5185,-113.6579,3227975506,393755,CloudPBX,43.6319,-79.3716
32944,3227975507,393755,CloudPBX,43.6319,-79.3716,3638379657,7992,Cogeco Cable,42.9578,-82.2777
33068,3227975506,393755,CloudPBX,43.6319,-79.3716,755175188,40788,Start Communications,42.9915,-81.3402
33104,3638379643,7992,Cogeco Cable,42.9888,-82.3592,3227975507,393755,CloudPBX,43.6319,-79.3716
33615,3227975506,393755,CloudPBX,43.6319,-79.3716,3638379090,7992,Cogeco Cable,42.9888,-82.3592
33686,3233445238,7992,Cogeco Cable,42.8833,-82.15,3227975507,393755,CloudPBX,43.6319,-79.3716
34355,3227975507,393755,CloudPBX,43.6319,-79.3716,2486945690,16696,iTel Networks Inc,44.25,-80.55
34364,3227975506,393755,CloudPBX,43.6319,-79.3716,846444685,7992,Cogeco Cable,42.4238,-82.1183
35287,3227975506,393755,CloudPBX,43.6319,-79.3716,1217120081,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
35802,2926783645,812,Rogers Communications Canada Inc.,42.8909,-81.3236,3227975506,393755,CloudPBX,43.6319,-79.3716
35971,3227975506,393755,CloudPBX,43.6319,-79.3716,2919736882,6327,Shaw Communications Inc.,49.299,-123.1408
36122,2904610721,812,Rogers Communications Canada Inc.,42.966,-81.2053,3227975507,393755,CloudPBX,43.6319,-79.3716
36262,2919736882,6327,Shaw Communications Inc.,49.299,-123.1408,3227975506,393755,CloudPBX,43.6319,-79.3716
36374,3227975506,393755,CloudPBX,43.6319,-79.3716,3330677851,30500,Wolfpaw Data Centres Inc,55.3333,-115.4167
36521,3227975507,393755,CloudPBX,43.6319,-79.3716,2479013111,15128,Comwave Telecom Inc.,43.2164,-79.7423
36564,3227975506,393755,CloudPBX,43.6319,-79.3716,1761238421,15128,Comwave Telecom Inc.,43.8432,-79.5644
37129,846444685,7992,Cogeco Cable,42.4238,-82.1183,3227975506,393755,CloudPBX,43.6319,-79.3716
37520,2904610721,812,Rogers Communications Canada Inc.,42.966,-81.2053,3227975506,393755,CloudPBX,43.6319,-79.3716
37694,3227975506,393755,CloudPBX,43.6319,-79.3716,3349638557,22652,Fibrenoire Inc.,43.6564,-79.386
38181,756118608,7018,"AT&T Services, Inc.",39.1604,-119.8618,3227975506,393755,CloudPBX,43.6319,-79.3716
38205,1761238213,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975507,393755,CloudPBX,43.6319,-79.3716
38304,3227975506,393755,CloudPBX,43.6319,-79.3716,2393990862,855,Bell Canada,47.5124,-52.6729
38566,1210467562,7992,Cogeco Cable,43.6319,-79.3716,3227975507,393755,CloudPBX,43.6319,-79.3716
38573,3227975506,393755,CloudPBX,43.6319,-79.3716,3487047224,852,TELUS Communications Inc.,49.2788,-123.1139
38637,3227975506,393755,CloudPBX,43.6319,-79.3716,855009785,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783
38924,2734649927,40788,Start Communications,43.623,-79.3936,3227975507,393755,CloudPBX,43.6319,-79.3716
38926,1249171666,15122,Point to Point Broadband Inc.,44.4167,-80.0833,3227975507,393755,CloudPBX,43.6319,-79.3716
39021,3227975506,393755,CloudPBX,43.6319,-79.3716,1611994918,5769,Videotron Telecom Ltee,46.8287,-71.334
39150,2393257217,855,Bell Canada,47.5334,-52.7595,3227975506,393755,CloudPBX,43.6319,-79.3716
39214,3227975507,393755,CloudPBX,43.6319,-79.3716,2904610721,812,Rogers Communications Canada Inc.,42.966,-81.2053
39240,755176806,40788,Start Communications,42.8719,-81.2472,3227975507,393755,CloudPBX,43.6319,-79.3716
39252,755178755,40788,Start Communications,43.0147,-81.3049,3227975506,393755,CloudPBX,43.6319,-79.3716
39422,3227975507,393755,CloudPBX,43.6319,-79.3716,3624749586,15290,Allstream Corp.,43.5924,-79.7611
39476,3227975507,393755,CloudPBX,43.6319,-79.3716,3097645524,5769,Videotron Telecom Ltee,45.4594,-73.5501
39953,3233445238,7992,Cogeco Cable,42.8833,-82.15,3227975506,393755,CloudPBX,43.6319,-79.3716
40745,755176806,40788,Start Communications,42.8719,-81.2472,3227975506,393755,CloudPBX,43.6319,-79.3716
41190,3227975507,393755,CloudPBX,43.6319,-79.3716,2393257058,855,Bell Canada,47.5334,-52.7595
41458,3227975506,393755,CloudPBX,43.6319,-79.3716,3235838031,1403,EBOX,45.5009,-73.5877
42023,1208101574,6327,Shaw Communications Inc.,49.2779,-123.0908,3227975506,393755,CloudPBX,43.6319,-79.3716
42124,3227975507,393755,CloudPBX,43.6319,-79.3716,2393314888,855,Bell Canada,47.5194,-52.8122
42816,3227975507,393755,CloudPBX,43.6319,-79.3716,855187221,7922,"Comcast Cable Communications, LLC",39.3656,-76.6199
42842,3227975506,393755,CloudPBX,43.6319,-79.3716,3624749586,15290,Allstream Corp.,43.5924,-79.7611
43132,3227975507,393755,CloudPBX,43.6319,-79.3716,2919736882,6327,Shaw Communications Inc.,49.299,-123.1408
43136,1279424612,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
43143,1210506860,7992,Cogeco Cable,42.2007,-83.0276,3227975507,393755,CloudPBX,43.6319,-79.3716
43159,1085557588,852,TELUS Communications Inc.,48.4993,-123.4003,3227975507,393755,CloudPBX,43.6319,-79.3716
43224,2389713698,577,Bell Canada,43.6656,-79.383,3227975506,393755,CloudPBX,43.6319,-79.3716
43493,756118608,7018,"AT&T Services, Inc.",39.1604,-119.8618,3227975507,393755,CloudPBX,43.6319,-79.3716
43592,3227975506,393755,CloudPBX,43.6319,-79.3716,1217090222,812,Rogers Communications Canada Inc.,43.6192,-79.6538
43840,405971680,40788,Start Communications,43.323,-79.8092,3227975506,393755,CloudPBX,43.6319,-79.3716
44522,3227975507,393755,CloudPBX,43.6319,-79.3716,3507478250,13768,Cogeco Peer 1,43.6021,-79.5402
44677,1210458874,7992,Cogeco Cable,42.9888,-82.3592,3227975506,393755,CloudPBX,43.6319,-79.3716
45231,3227975506,393755,CloudPBX,43.6319,-79.3716,1210467570,7992,Cogeco Cable,43.6319,-79.3716
45769,1249601702,14860,"SMARTCOM TELEPHONE, LLC",26.2159,-98.3253,3227975506,393755,CloudPBX,43.6319,-79.3716
46046,1611994918,5769,Videotron Telecom Ltee,46.8287,-71.334,3227975506,393755,CloudPBX,43.6319,-79.3716
46107,1676361733,812,Rogers Communications Canada Inc.,43.8177,-79.2819,3227975506,393755,CloudPBX,43.6319,-79.3716
46460,3227975506,393755,CloudPBX,43.6319,-79.3716,2892906962,15290,Allstream Corp.,43.6655,-79.4204
47138,1217356878,812,Rogers Communications Canada Inc.,43.7223,-79.4504,3227975507,393755,CloudPBX,43.6319,-79.3716
47157,1208101574,6327,Shaw Communications Inc.,49.2779,-123.0908,3227975507,393755,CloudPBX,43.6319,-79.3716
48290,2486945690,16696,iTel Networks Inc,44.25,-80.55,3227975506,393755,CloudPBX,43.6319,-79.3716
48591,3227975506,393755,CloudPBX,43.6319,-79.3716,1247750725,7922,"Comcast Cable Communications, LLC",37.751,-97.822
49347,3227975506,393755,CloudPBX,43.6319,-79.3716,1210475242,7992,Cogeco Cable,42.2949,-83.052
49734,3227975506,393755,CloudPBX,43.6319,-79.3716,2486945690,16696,iTel Networks Inc,44.25,-80.55
50211,3227975507,393755,CloudPBX,43.6319,-79.3716,1210506860,7992,Cogeco Cable,42.2007,-83.0276
50277,3227975506,393755,CloudPBX,43.6319,-79.3716,1676738700,812,Rogers Communications Canada Inc.,44.5168,-80.0164
50723,3227975507,393755,CloudPBX,43.6319,-79.3716,2734343474,40788,Start Communications,43.623,-79.3936
51082,3235838031,1403,EBOX,45.5009,-73.5877,3227975507,393755,CloudPBX,43.6319,-79.3716
51239,3227975506,393755,CloudPBX,43.6319,-79.3716,3507478250,13768,Cogeco Peer 1,43.6021,-79.5402
51627,3227975507,393755,CloudPBX,43.6319,-79.3716,1210491342,7992,Cogeco Cable,42.3167,-82.9
51709,755176040,40788,Start Communications,43.7276,-79.3148,3227975506,393755,CloudPBX,43.6319,-79.3716
51897,2393257342,855,Bell Canada,47.5334,-52.7595,3227975507,393755,CloudPBX,43.6319,-79.3716
51963,3227975506,393755,CloudPBX,43.6319,-79.3716,3638379050,7992,Cogeco Cable,42.9888,-82.3592
52351,3227975507,393755,CloudPBX,43.6319,-79.3716,1632556726,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
52758,3227975507,393755,CloudPBX,43.6319,-79.3716,1082947184,40788,Start Communications,43.6572,-79.3783
53009,1761238328,15128,Comwave Telecom Inc.,43.8432,-79.5644,3227975506,393755,CloudPBX,43.6319,-79.3716
53033,3227975507,393755,CloudPBX,43.6319,-79.3716,3346985660,852,TELUS Communications Inc.,53.55,-113.5
53121,3227975507,393755,CloudPBX,43.6319,-79.3716,2892490143,25668,Cipherkey Exchange Corp.,49.2497,-123.166
53238,3638379076,7992,Cogeco Cable,42.9888,-82.3592,3227975507,393755,CloudPBX,43.6319,-79.3716
53664,3227975506,393755,CloudPBX,43.6319,-79.3716,756118608,7018,"AT&T Services, Inc.",39.1604,-119.8618
53763,3227975507,393755,CloudPBX,43.6319,-79.3716,2731908580,54527,Astute Hosting Inc.,49.2866,-123.1158
54885,3227975506,393755,CloudPBX,43.6319,-79.3716,1210505628,7992,Cogeco Cable,42.9578,-82.2777
55330,1210505628,7992,Cogeco Cable,42.9578,-82.2777,3227975507,393755,CloudPBX,43.6319,-79.3716
55564,3227975506,393755,CloudPBX,43.6319,-79.3716,412234426,7992,Cogeco Cable,44.1665,-77.4037
55580,3227975506,393755,CloudPBX,43.6319,-79.3716,1179661323,5769,Videotron Telecom Ltee,45.5354,-73.6061
55934,3429204010,577,Bell Canada,49.2667,-122.7833,3227975507,393755,CloudPBX,43.6319,-79.3716
56147,3227975507,393755,CloudPBX,43.6319,-79.3716,3233445238,7992,Cogeco Cable,42.8833,-82.15
56342,3227975506,393755,CloudPBX,43.6319,-79.3716,1806414516,5769,Videotron Telecom Ltee,45.5055,-73.8789
57048,1096686281,577,Bell Canada,46.7749,-71.3344,3227975506,393755,CloudPBX,43.6319,-79.3716
57712,3227975506,393755,CloudPBX,43.6319,-79.3716,3346985660,852,TELUS Communications Inc.,53.55,-113.5
58598,3227975506,393755,CloudPBX,43.6319,-79.3716,3480447026,11478,Openface Inc.,45.4805,-73.5554
59074,3096913062,36522,BELL MOBILITY INC.,43.4389,-80.2649,3227975506,393755,CloudPBX,43.6319,-79.3716
59132,3227975507,393755,CloudPBX,43.6319,-79.3716,3638379090,7992,Cogeco Cable,42.9888,-82.3592
59289,3227975507,393755,CloudPBX,43.6319,-79.3716,3638379311,7992,Cogeco Cable,42.9578,-82.2777
59596,3227975507,393755,CloudPBX,43.6319,-79.3716,3349638557,22652,Fibrenoire Inc.,43.6564,-79.386
59740,3227975506,393755,CloudPBX,43.6319,-79.3716,1249601702,14860,"SMARTCOM TELEPHONE, LLC",26.2159,-98.3253
60875,3227975507,393755,CloudPBX,43.6319,-79.3716,1663263147,7018,"AT&T Services, Inc.",42.586,-83.5006
61391,411891757,40788,Start Communications,42.9888,-82.3592,3227975507,393755,CloudPBX,43.6319,-79.3716
61512,1279425017,577,Bell Canada,44.3572,-79.6929,3227975506,393755,CloudPBX,43.6319,-79.3716
61519,3227975506,393755,CloudPBX,43.6319,-79.3716,1761238353,15128,Comwave Telecom Inc.,43.8432,-79.5644
61745,1663263147,7018,"AT&T Services, Inc.",42.586,-83.5006,3227975507,393755,CloudPBX,43.6319,-79.3716
61836,3227975507,393755,CloudPBX,43.6319,-79.3716,1279425017,577,Bell Canada,44.3572,-79.6929
61869,3227975507,393755,CloudPBX,43.6319,-79.3716,3235838031,1403,EBOX,45.5009,-73.5877
61961,1279425017,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
62834,1255890618,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,3227975507,393755,CloudPBX,43.6319,-79.3716
64368,3227975507,393755,CloudPBX,43.6319,-79.3716,755178426,40788,Start Communications,42.9976,-81.2563
64530,3227975506,393755,CloudPBX,43.6319,-79.3716,3225808030,7992,Cogeco Cable,43.6319,-79.3716
64660,3227975506,393755,CloudPBX,43.6319,-79.3716,2731908580,54527,Astute Hosting Inc.,49.2866,-123.1158
64794,3227975507,393755,CloudPBX,43.6319,-79.3716,1677619609,812,Rogers Communications Canada Inc.,43.0147,-81.3049
64917,1745809577,7018,"AT&T Services, Inc.",39.8686,-86.1003,3227975507,393755,CloudPBX,43.6319,-79.3716
65298,3227975506,393755,CloudPBX,43.6319,-79.3716,1232637488,7922,"Comcast Cable Communications, LLC",28.8743,-81.686
65359,215430723,7018,"AT&T Services, Inc.",37.751,-97.822,3227975506,393755,CloudPBX,43.6319,-79.3716
65697,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583,3227975507,393755,CloudPBX,43.6319,-79.3716
65748,1745054491,7018,"AT&T Services, Inc.",39.7132,-86.2617,3227975506,393755,CloudPBX,43.6319,-79.3716
66374,3227975506,393755,CloudPBX,43.6319,-79.3716,1663263147,7018,"AT&T Services, Inc.",42.586,-83.5006
66426,3638379643,7992,Cogeco Cable,42.9888,-82.3592,3227975506,393755,CloudPBX,43.6319,-79.3716
66445,3227975506,393755,CloudPBX,43.6319,-79.3716,3638379657,7992,Cogeco Cable,42.9578,-82.2777
68146,3227975506,393755,CloudPBX,43.6319,-79.3716,2918435450,40191,ZEROFAIL,45.4987,-73.5793
68159,3227975507,393755,CloudPBX,43.6319,-79.3716,1676738700,812,Rogers Communications Canada Inc.,44.5168,-80.0164
68343,3227975507,393755,CloudPBX,43.6319,-79.3716,1632558126,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264
68870,3227975506,393755,CloudPBX,43.6319,-79.3716,1653559798,19171,Stargate Connections Inc.,49.2478,-122.9938
69959,3097645524,5769,Videotron Telecom Ltee,45.4594,-73.5501,3227975506,393755,CloudPBX,43.6319,-79.3716
70211,1653562909,19171,Stargate Connections Inc.,49.316,-123.0576,3227975506,393755,CloudPBX,43.6319,-79.3716
71011,2730633589,7018,"AT&T Services, Inc.",39.8512,-86.2651,3227975506,393755,CloudPBX,43.6319,-79.3716
71353,1614103491,6327,Shaw Communications Inc.,49.0787,-121.6098,3227975506,393755,CloudPBX,43.6319,-79.3716
72066,3475125866,6171,WorldGate,53.4154,-113.4178,3227975507,393755,CloudPBX,43.6319,-79.3716
72445,1745054491,7018,"AT&T Services, Inc.",39.7132,-86.2617,3227975507,393755,CloudPBX,43.6319,-79.3716
72605,3227975506,393755,CloudPBX,43.6319,-79.3716,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583
73389,3227975506,393755,CloudPBX,43.6319,-79.3716,2904610721,812,Rogers Communications Canada Inc.,42.966,-81.2053
73878,1186483740,22773,Cox Communications Inc.,32.2541,-110.8785,3227975506,393755,CloudPBX,43.6319,-79.3716
74080,3227975507,393755,CloudPBX,43.6319,-79.3716,2917629101,22652,Fibrenoire Inc.,43.6784,-79.2941
75163,3227975506,393755,CloudPBX,43.6319,-79.3716,1090361019,19171,Stargate Connections Inc.,49.1707,-122.7326
75990,3638379657,7992,Cogeco Cable,42.9578,-82.2777,3227975507,393755,CloudPBX,43.6319,-79.3716
77005,1217118531,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
77400,1818172010,7018,"AT&T Services, Inc.",42.5038,-83.4764,3227975506,393755,CloudPBX,43.6319,-79.3716
77473,3227975507,393755,CloudPBX,43.6319,-79.3716,1818172010,7018,"AT&T Services, Inc.",42.5038,-83.4764
77748,3227975507,393755,CloudPBX,43.6319,-79.3716,2917629161,22652,Fibrenoire Inc.,43.6784,-79.2941
77966,3227975506,393755,CloudPBX,43.6319,-79.3716,3475127854,6171,WorldGate,53.55,-113.5
78168,1664327376,7018,"AT&T Services, Inc.",42.586,-83.5006,3227975507,393755,CloudPBX,43.6319,-79.3716
78267,3227975506,393755,CloudPBX,43.6319,-79.3716,755178426,40788,Start Communications,42.9976,-81.2563
78428,755178426,40788,Start Communications,42.9976,-81.2563,3227975507,393755,CloudPBX,43.6319,-79.3716
80496,3227975506,393755,CloudPBX,43.6319,-79.3716,2393314888,855,Bell Canada,47.5194,-52.8122
81469,3227975507,393755,CloudPBX,43.6319,-79.3716,405972613,40788,Start Communications,42.7898,-80.204
82572,3227975507,393755,CloudPBX,43.6319,-79.3716,2393314675,855,Bell Canada,47.5194,-52.8122
82958,1676225112,812,Rogers Communications Canada Inc.,44.4001,-79.6663,3227975507,393755,CloudPBX,43.6319,-79.3716
83102,3096913062,36522,BELL MOBILITY INC.,43.4389,-80.2649,3227975507,393755,CloudPBX,43.6319,-79.3716
83584,3227975507,393755,CloudPBX,43.6319,-79.3716,3233437606,7992,Cogeco Cable,42.9578,-82.2777
83963,3227975506,393755,CloudPBX,43.6319,-79.3716,1676225112,812,Rogers Communications Canada Inc.,44.4001,-79.6663
84214,760129234,7992,Cogeco Cable,42.1783,-82.7715,3227975506,393755,CloudPBX,43.6319,-79.3716
84834,3227975507,393755,CloudPBX,43.6319,-79.3716,1282584635,7922,"Comcast Cable Communications, LLC",39.2575,-76.4951
84977,1168513329,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,3227975506,393755,CloudPBX,43.6319,-79.3716
84996,1210458758,7992,Cogeco Cable,42.9888,-82.3592,3227975506,393755,CloudPBX,43.6319,-79.3716
85071,1210458758,7992,Cogeco Cable,42.9888,-82.3592,3227975507,393755,CloudPBX,43.6319,-79.3716
85099,3227975507,393755,CloudPBX,43.6319,-79.3716,1677535485,812,Rogers Communications Canada Inc.,47.5334,-52.7595
85626,1210492883,7992,Cogeco Cable,42.9578,-82.2777,3227975507,393755,CloudPBX,43.6319,-79.3716
85666,3227975506,393755,CloudPBX,43.6319,-79.3716,3638379311,7992,Cogeco Cable,42.9578,-82.2777
85800,405972604,40788,Start Communications,43.5588,-80.3004,3227975506,393755,CloudPBX,43.6319,-79.3716
85817,3227975507,393755,CloudPBX,43.6319,-79.3716,1210492883,7992,Cogeco Cable,42.9578,-82.2777
85940,3227975507,393755,CloudPBX,43.6319,-79.3716,760129234,7992,Cogeco Cable,42.1783,-82.7715
86298,3227975506,393755,CloudPBX,43.6319,-79.3716,405972613,40788,Start Communications,42.7898,-80.204
86415,1745319148,7018,"AT&T Services, Inc.",39.8401,-86.0548,3227975507,393755,CloudPBX,43.6319,-79.3716
86664,3227975507,393755,CloudPBX,43.6319,-79.3716,1168513329,36493,FIBERNETICS CORPORATION,43.5637,-79.7202
88253,1279612719,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
88833,760129234,7992,Cogeco Cable,42.1783,-82.7715,3227975507,393755,CloudPBX,43.6319,-79.3716
89043,3227975507,393755,CloudPBX,43.6319,-79.3716,2918435450,40191,ZEROFAIL,45.4987,-73.5793
89791,2734343474,40788,Start Communications,43.623,-79.3936,3227975507,393755,CloudPBX,43.6319,-79.3716
89903,3227975506,393755,CloudPBX,43.6319,-79.3716,1282584635,7922,"Comcast Cable Communications, LLC",39.2575,-76.4951
90486,409640138,33363,"BRIGHT HOUSE NETWORKS, LLC",40.4894,-85.5977,3227975506,393755,CloudPBX,43.6319,-79.3716
90753,3227975507,393755,CloudPBX,43.6319,-79.3716,3517667467,852,TELUS Communications Inc.,43.6655,-79.4204
90939,1210506860,7992,Cogeco Cable,42.2007,-83.0276,3227975506,393755,CloudPBX,43.6319,-79.3716
91947,3517667467,852,TELUS Communications Inc.,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
92608,3517667467,852,TELUS Communications Inc.,43.6655,-79.4204,3227975507,393755,CloudPBX,43.6319,-79.3716
93200,3227975507,393755,CloudPBX,43.6319,-79.3716,755175188,40788,Start Communications,42.9915,-81.3402
93244,3227975506,393755,CloudPBX,43.6319,-79.3716,3349638568,22652,Fibrenoire Inc.,43.6564,-79.386
94040,3227975506,393755,CloudPBX,43.6319,-79.3716,1632556726,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
94737,3227975506,393755,CloudPBX,43.6319,-79.3716,3517667467,852,TELUS Communications Inc.,43.6655,-79.4204
94753,3227975507,393755,CloudPBX,43.6319,-79.3716,1249601702,14860,"SMARTCOM TELEPHONE, LLC",26.2159,-98.3253
94991,3227975507,393755,CloudPBX,43.6319,-79.3716,1232637488,7922,"Comcast Cable Communications, LLC",28.8743,-81.686
95023,1745319148,7018,"AT&T Services, Inc.",39.8401,-86.0548,3227975506,393755,CloudPBX,43.6319,-79.3716
95131,3227975507,393755,CloudPBX,43.6319,-79.3716,1210467570,7992,Cogeco Cable,43.6319,-79.3716
95889,855009785,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,3227975507,393755,CloudPBX,43.6319,-79.3716
96215,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207,3227975506,393755,CloudPBX,43.6319,-79.3716
96298,3227975507,393755,CloudPBX,43.6319,-79.3716,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207
96987,405978584,40788,Start Communications,43.3799,-79.7668,3227975506,393755,CloudPBX,43.6319,-79.3716
97011,3227975506,393755,CloudPBX,43.6319,-79.3716,2734343474,40788,Start Communications,43.623,-79.3936
