,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
503406,3227975251,395152,CloudPBX,43.6319,-79.3716,386989517,852,TELUS Communications Inc.,49.0791,-122.7553
503504,386989517,852,TELUS Communications Inc.,49.0791,-122.7553,3227975250,395152,CloudPBX,43.6319,-79.3716
505917,3227975250,395152,CloudPBX,43.6319,-79.3716,386989517,852,TELUS Communications Inc.,49.0791,-122.7553
515609,3517667367,852,TELUS Communications Inc.,43.6655,-79.4204,3227975251,395152,CloudPBX,43.6319,-79.3716
515664,3517667367,852,TELUS Communications Inc.,43.6655,-79.4204,3227975250,395152,CloudPBX,43.6319,-79.3716
516803,3227975250,395152,CloudPBX,43.6319,-79.3716,1755145171,852,TELUS Communications Inc.,53.2667,-113.5333
518387,3227975250,395152,CloudPBX,43.6319,-79.3716,1179626031,6327,Shaw Communications Inc.,49.2175,-123.038
543293,410133680,812,Rogers Communications Canada Inc.,49.2788,-123.1139,3227975251,395152,CloudPBX,43.6319,-79.3716
545086,407364792,6327,Shaw Communications Inc.,49.812,-119.5076,3227975251,395152,CloudPBX,43.6319,-79.3716
546780,408397647,6327,Shaw Communications Inc.,49.2175,-123.038,3227975251,395152,CloudPBX,43.6319,-79.3716
555569,417259566,11260,EastLink,45.0963,-63.4701,3227975251,395152,CloudPBX,43.6319,-79.3716
557212,1217090222,812,Rogers Communications Canada Inc.,43.6192,-79.6538,3227975250,395152,CloudPBX,43.6319,-79.3716
561158,3227975251,395152,CloudPBX,43.6319,-79.3716,1076757682,40029,Novus Entertainment Inc.,49.2788,-123.1139
562854,2266474856,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,3227975250,395152,CloudPBX,43.6319,-79.3716
567351,1179580117,6327,Shaw Communications Inc.,49.6346,-122.038,3227975250,395152,CloudPBX,43.6319,-79.3716
571871,3227975250,395152,CloudPBX,43.6319,-79.3716,3096960735,36522,BELL MOBILITY INC.,53.55,-113.5
573442,1179580117,6327,Shaw Communications Inc.,49.6346,-122.038,3227975251,395152,CloudPBX,43.6319,-79.3716
574070,3227975250,395152,CloudPBX,43.6319,-79.3716,3335015813,11814,DISTRIBUTEL COMMUNICATIONS LTD.,43.648,-79.4177
578318,3227975250,395152,CloudPBX,43.6319,-79.3716,1612055057,5769,Videotron Telecom Ltee,45.518299999999996,-73.5023
579046,3227975250,395152,CloudPBX,43.6319,-79.3716,3091324086,6327,Shaw Communications Inc.,49.0997,-122.6526
580441,3227975251,395152,CloudPBX,43.6319,-79.3716,3091324086,6327,Shaw Communications Inc.,49.0997,-122.6526
580986,407364792,6327,Shaw Communications Inc.,49.812,-119.5076,3227975250,395152,CloudPBX,43.6319,-79.3716
581046,2584045468,852,TELUS Communications Inc.,49.2767,-123.13,3227975250,395152,CloudPBX,43.6319,-79.3716
593438,3497165151,22995,Xplornet Communications Inc.,46.2801,-79.4502,3227975250,395152,CloudPBX,43.6319,-79.3716
595800,3423417093,36077,Dynamic ASP Inc.,44.6533,-63.6675,3227975250,395152,CloudPBX,43.6319,-79.3716
598505,3091324086,6327,Shaw Communications Inc.,49.0997,-122.6526,3227975251,395152,CloudPBX,43.6319,-79.3716
600366,3227975250,395152,CloudPBX,43.6319,-79.3716,1210492883,7992,Cogeco Cable,42.9578,-82.2777
604395,3423417093,36077,Dynamic ASP Inc.,44.6533,-63.6675,3227975251,395152,CloudPBX,43.6319,-79.3716
606809,3475125866,6171,WorldGate,53.4154,-113.4178,3227975251,395152,CloudPBX,43.6319,-79.3716
606912,3475125866,6171,WorldGate,53.4154,-113.4178,3227975250,395152,CloudPBX,43.6319,-79.3716
620076,3091423818,6327,Shaw Communications Inc.,49.316,-123.0576,3227975251,395152,CloudPBX,43.6319,-79.3716
620226,3049613706,18809,Cable Onda,8.9936,-79.5197,3227975251,395152,CloudPBX,43.6319,-79.3716
630659,1229507780,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956,3227975251,395152,CloudPBX,43.6319,-79.3716
630773,3227975250,395152,CloudPBX,43.6319,-79.3716,1210491342,7992,Cogeco Cable,42.3167,-82.9
630990,1210458902,7992,Cogeco Cable,42.9998,-82.3926,3227975250,395152,CloudPBX,43.6319,-79.3716
632046,3517667561,852,TELUS Communications Inc.,43.6655,-79.4204,3227975250,395152,CloudPBX,43.6319,-79.3716
637338,407092585,6327,Shaw Communications Inc.,49.4806,-119.5858,3227975251,395152,CloudPBX,43.6319,-79.3716
639331,3626900266,11478,Openface Inc.,45.47,-73.6686,3227975251,395152,CloudPBX,43.6319,-79.3716
643202,3227975251,395152,CloudPBX,43.6319,-79.3716,1676917179,812,Rogers Communications Canada Inc.,43.0443,-81.2391
643837,3517667561,852,TELUS Communications Inc.,43.6655,-79.4204,3227975251,395152,CloudPBX,43.6319,-79.3716
646530,3227975250,395152,CloudPBX,43.6319,-79.3716,417259566,11260,EastLink,45.0963,-63.4701
647502,407918446,6327,Shaw Communications Inc.,49.1836,-123.1168,3227975250,395152,CloudPBX,43.6319,-79.3716
648040,407918446,6327,Shaw Communications Inc.,49.1836,-123.1168,3227975251,395152,CloudPBX,43.6319,-79.3716
648574,3227975250,395152,CloudPBX,43.6319,-79.3716,407918446,6327,Shaw Communications Inc.,49.1836,-123.1168
649410,417259566,11260,EastLink,45.0963,-63.4701,3227975250,395152,CloudPBX,43.6319,-79.3716
654281,3096962847,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975250,395152,CloudPBX,43.6319,-79.3716
656346,3091324086,6327,Shaw Communications Inc.,49.0997,-122.6526,3227975250,395152,CloudPBX,43.6319,-79.3716
656693,756118608,7018,"AT&T Services, Inc.",39.1604,-119.8618,3227975250,395152,CloudPBX,43.6319,-79.3716
657537,756118608,7018,"AT&T Services, Inc.",39.1604,-119.8618,3227975251,395152,CloudPBX,43.6319,-79.3716
657674,3227975250,395152,CloudPBX,43.6319,-79.3716,756118608,7018,"AT&T Services, Inc.",39.1604,-119.8618
657969,3227975251,395152,CloudPBX,43.6319,-79.3716,3096962847,36522,BELL MOBILITY INC.,49.1285,-122.6236
661537,3227975251,395152,CloudPBX,43.6319,-79.3716,417259566,11260,EastLink,45.0963,-63.4701
665671,3091423818,6327,Shaw Communications Inc.,49.316,-123.0576,3227975250,395152,CloudPBX,43.6319,-79.3716
670061,3091464054,6327,Shaw Communications Inc.,49.2866,-123.1158,3227975250,395152,CloudPBX,43.6319,-79.3716
674912,3227975250,395152,CloudPBX,43.6319,-79.3716,3091464054,6327,Shaw Communications Inc.,49.2866,-123.1158
682485,3455767336,852,TELUS Communications Inc.,49.2551,-123.0667,3227975251,395152,CloudPBX,43.6319,-79.3716
683322,3455767336,852,TELUS Communications Inc.,49.2551,-123.0667,3227975250,395152,CloudPBX,43.6319,-79.3716
684531,1217389245,812,Rogers Communications Canada Inc.,49.2475,-123.121,3227975251,395152,CloudPBX,43.6319,-79.3716
684779,3509868650,852,TELUS Communications Inc.,49.2769,-122.9761,3227975251,395152,CloudPBX,43.6319,-79.3716
685096,1217389245,812,Rogers Communications Canada Inc.,49.2475,-123.121,3227975250,395152,CloudPBX,43.6319,-79.3716
685484,3227975250,395152,CloudPBX,43.6319,-79.3716,1755145065,852,TELUS Communications Inc.,53.2667,-113.5333
686817,3227975251,395152,CloudPBX,43.6319,-79.3716,407364792,6327,Shaw Communications Inc.,49.812,-119.5076
687075,408397647,6327,Shaw Communications Inc.,49.2175,-123.038,3227975250,395152,CloudPBX,43.6319,-79.3716
701059,3497165192,22995,Xplornet Communications Inc.,46.2801,-79.4502,3227975250,395152,CloudPBX,43.6319,-79.3716
701170,3227975251,395152,CloudPBX,43.6319,-79.3716,3497165192,22995,Xplornet Communications Inc.,46.2801,-79.4502
709629,3227975250,395152,CloudPBX,43.6319,-79.3716,408226899,6327,Shaw Communications Inc.,49.17,-123.1368
711126,3096962951,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
711199,3227975251,395152,CloudPBX,43.6319,-79.3716,3096962951,36522,BELL MOBILITY INC.,49.1285,-122.6236
727911,3227975250,395152,CloudPBX,43.6319,-79.3716,1176497890,577,Bell Canada,46.7749,-71.3344
730554,3227975251,395152,CloudPBX,43.6319,-79.3716,1176497890,577,Bell Canada,46.7749,-71.3344
740651,1676069420,812,Rogers Communications Canada Inc.,43.6496,-79.3833,3227975250,395152,CloudPBX,43.6319,-79.3716
740831,3227975251,395152,CloudPBX,43.6319,-79.3716,2734649927,40788,Start Communications,43.623,-79.3936
746341,3227975251,395152,CloudPBX,43.6319,-79.3716,1249172405,15122,Point to Point Broadband Inc.,44.4548,-79.7352
747947,3227975251,395152,CloudPBX,43.6319,-79.3716,3455767336,852,TELUS Communications Inc.,49.2551,-123.0667
748160,1240525987,7922,"Comcast Cable Communications, LLC",45.4509,-122.6962,3227975250,395152,CloudPBX,43.6319,-79.3716
750927,3227975250,395152,CloudPBX,43.6319,-79.3716,2734649927,40788,Start Communications,43.623,-79.3936
758696,3227975251,395152,CloudPBX,43.6319,-79.3716,1210458777,7992,Cogeco Cable,42.9888,-82.3592
758805,3227975250,395152,CloudPBX,43.6319,-79.3716,3225808050,7992,Cogeco Cable,43.6319,-79.3716
760002,2479012700,15128,Comwave Telecom Inc.,44.0168,-78.3995,3227975251,395152,CloudPBX,43.6319,-79.3716
760405,1168513348,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,3227975250,395152,CloudPBX,43.6319,-79.3716
760707,2479012700,15128,Comwave Telecom Inc.,44.0168,-78.3995,3227975250,395152,CloudPBX,43.6319,-79.3716
761114,3638379699,7992,Cogeco Cable,42.9578,-82.2777,3227975251,395152,CloudPBX,43.6319,-79.3716
761757,2734649389,40788,Start Communications,43.623,-79.3936,3227975250,395152,CloudPBX,43.6319,-79.3716
762109,1761238213,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975250,395152,CloudPBX,43.6319,-79.3716
762307,3227975250,395152,CloudPBX,43.6319,-79.3716,2892473097,25668,Cipherkey Exchange Corp.,49.2302,-122.9952
762483,1761238213,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975251,395152,CloudPBX,43.6319,-79.3716
762532,1082947125,40788,Start Communications,43.6572,-79.3783,3227975250,395152,CloudPBX,43.6319,-79.3716
762543,3227975250,395152,CloudPBX,43.6319,-79.3716,1082947125,40788,Start Communications,43.6572,-79.3783
762590,3497165192,22995,Xplornet Communications Inc.,46.2801,-79.4502,3227975251,395152,CloudPBX,43.6319,-79.3716
763051,3227975251,395152,CloudPBX,43.6319,-79.3716,407905521,6327,Shaw Communications Inc.,49.2275,-122.9301
763074,413969162,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817,3227975250,395152,CloudPBX,43.6319,-79.3716
763536,2892473097,25668,Cipherkey Exchange Corp.,49.2302,-122.9952,3227975251,395152,CloudPBX,43.6319,-79.3716
763869,2914253051,5769,Videotron Telecom Ltee,45.5528,-73.6411,3227975250,395152,CloudPBX,43.6319,-79.3716
764698,1210478362,7992,Cogeco Cable,42.2767,-83.0793,3227975250,395152,CloudPBX,43.6319,-79.3716
764930,1676506245,812,Rogers Communications Canada Inc.,44.6087,-79.4207,3227975251,395152,CloudPBX,43.6319,-79.3716
765668,1082947125,40788,Start Communications,43.6572,-79.3783,3227975251,395152,CloudPBX,43.6319,-79.3716
768074,1676624188,812,Rogers Communications Canada Inc.,43.0443,-81.2391,3227975251,395152,CloudPBX,43.6319,-79.3716
768568,1082947184,40788,Start Communications,43.6572,-79.3783,3227975250,395152,CloudPBX,43.6319,-79.3716
773110,3227975250,395152,CloudPBX,43.6319,-79.3716,2919753001,6327,Shaw Communications Inc.,50.1208,-122.9544
782616,407092585,6327,Shaw Communications Inc.,49.4806,-119.5858,3227975250,395152,CloudPBX,43.6319,-79.3716
786047,418650030,6327,Shaw Communications Inc.,49.3231,-122.8626,3227975251,395152,CloudPBX,43.6319,-79.3716
786788,3227975250,395152,CloudPBX,43.6319,-79.3716,407905521,6327,Shaw Communications Inc.,49.2275,-122.9301
786789,1217390252,812,Rogers Communications Canada Inc.,53.55,-113.5,3227975250,395152,CloudPBX,43.6319,-79.3716
802056,2796170028,20057,AT&T Mobility LLC,37.7749,-122.4194,3227975251,395152,CloudPBX,43.6319,-79.3716
810476,3227975250,395152,CloudPBX,43.6319,-79.3716,2585026462,852,TELUS Communications Inc.,49.6,-119.6667
812730,3227975250,395152,CloudPBX,43.6319,-79.3716,407051730,6327,Shaw Communications Inc.,49.8625,-119.5833
813789,407051730,6327,Shaw Communications Inc.,49.8625,-119.5833,3227975251,395152,CloudPBX,43.6319,-79.3716
818174,3227975251,395152,CloudPBX,43.6319,-79.3716,407092585,6327,Shaw Communications Inc.,49.4806,-119.5858
820082,1150609937,6327,Shaw Communications Inc.,53.4617,-113.371,3227975251,395152,CloudPBX,43.6319,-79.3716
820610,418650107,6327,Shaw Communications Inc.,49.3231,-122.8626,3227975250,395152,CloudPBX,43.6319,-79.3716
822248,1217389136,812,Rogers Communications Canada Inc.,49.2475,-123.121,3227975250,395152,CloudPBX,43.6319,-79.3716
824429,3227975250,395152,CloudPBX,43.6319,-79.3716,405976310,40788,Start Communications,43.2271,-79.871
826076,3227975250,395152,CloudPBX,43.6319,-79.3716,1676917179,812,Rogers Communications Canada Inc.,43.0443,-81.2391
826274,1676917179,812,Rogers Communications Canada Inc.,43.0443,-81.2391,3227975250,395152,CloudPBX,43.6319,-79.3716
828495,1150609937,6327,Shaw Communications Inc.,53.4617,-113.371,3227975250,395152,CloudPBX,43.6319,-79.3716
831471,3227975251,395152,CloudPBX,43.6319,-79.3716,405976310,40788,Start Communications,43.2271,-79.871
842702,1217390583,812,Rogers Communications Canada Inc.,49.274,-123.0074,3227975250,395152,CloudPBX,43.6319,-79.3716
842752,3227975250,395152,CloudPBX,43.6319,-79.3716,3497165192,22995,Xplornet Communications Inc.,46.2801,-79.4502
843067,2892473097,25668,Cipherkey Exchange Corp.,49.2302,-122.9952,3227975250,395152,CloudPBX,43.6319,-79.3716
843087,3227975251,395152,CloudPBX,43.6319,-79.3716,2892473097,25668,Cipherkey Exchange Corp.,49.2302,-122.9952
861341,2585026462,852,TELUS Communications Inc.,49.6,-119.6667,3227975251,395152,CloudPBX,43.6319,-79.3716
862666,2919656063,6327,Shaw Communications Inc.,49.2788,-123.1139,3227975251,395152,CloudPBX,43.6319,-79.3716
864452,2919656063,6327,Shaw Communications Inc.,49.2788,-123.1139,3227975250,395152,CloudPBX,43.6319,-79.3716
865274,1217390583,812,Rogers Communications Canada Inc.,49.274,-123.0074,3227975251,395152,CloudPBX,43.6319,-79.3716
881179,2734649927,40788,Start Communications,43.623,-79.3936,3227975251,395152,CloudPBX,43.6319,-79.3716
881389,3227975250,395152,CloudPBX,43.6319,-79.3716,405976237,40788,Start Communications,43.2271,-79.871
883046,3227975251,395152,CloudPBX,43.6319,-79.3716,1179626031,6327,Shaw Communications Inc.,49.2175,-123.038
885335,3091464466,6327,Shaw Communications Inc.,49.2795,-123.0667,3227975250,395152,CloudPBX,43.6319,-79.3716
887570,3096962880,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975250,395152,CloudPBX,43.6319,-79.3716
888002,1179626031,6327,Shaw Communications Inc.,49.2175,-123.038,3227975250,395152,CloudPBX,43.6319,-79.3716
888462,1217390282,812,Rogers Communications Canada Inc.,53.55,-113.5,3227975251,395152,CloudPBX,43.6319,-79.3716
889014,2585026462,852,TELUS Communications Inc.,49.6,-119.6667,3227975250,395152,CloudPBX,43.6319,-79.3716
897323,3227975251,395152,CloudPBX,43.6319,-79.3716,3473289373,852,TELUS Communications Inc.,49.2666,-123.1976
898094,3227975251,395152,CloudPBX,43.6319,-79.3716,405976237,40788,Start Communications,43.2271,-79.871
901978,405976237,40788,Start Communications,43.2271,-79.871,3227975250,395152,CloudPBX,43.6319,-79.3716
906758,2585007774,852,TELUS Communications Inc.,49.0331,-123.0877,3227975251,395152,CloudPBX,43.6319,-79.3716
908387,3227975251,395152,CloudPBX,43.6319,-79.3716,2585007774,852,TELUS Communications Inc.,49.0331,-123.0877
911534,2585007774,852,TELUS Communications Inc.,49.0331,-123.0877,3227975250,395152,CloudPBX,43.6319,-79.3716
912611,3227975250,395152,CloudPBX,43.6319,-79.3716,1208101574,6327,Shaw Communications Inc.,49.2779,-123.0908
915828,3227975250,395152,CloudPBX,43.6319,-79.3716,2585007774,852,TELUS Communications Inc.,49.0331,-123.0877
917870,3177453234,28573,CLARO S.A.,-23.5733,-46.6417,3227975251,395152,CloudPBX,43.6319,-79.3716
929737,407365032,6327,Shaw Communications Inc.,49.812,-119.5076,3227975250,395152,CloudPBX,43.6319,-79.3716
929795,407365032,6327,Shaw Communications Inc.,49.812,-119.5076,3227975251,395152,CloudPBX,43.6319,-79.3716
930010,2734649927,40788,Start Communications,43.623,-79.3936,3227975250,395152,CloudPBX,43.6319,-79.3716
930862,410133984,812,Rogers Communications Canada Inc.,49.2788,-123.1139,3227975250,395152,CloudPBX,43.6319,-79.3716
933596,3096963031,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
934274,1119327028,852,TELUS Communications Inc.,49.1205,-123.1171,3227975251,395152,CloudPBX,43.6319,-79.3716
943382,2675364373,11492,"Cable One, Inc.",30.4672,-89.2763,3227975251,395152,CloudPBX,43.6319,-79.3716
944965,3227975251,395152,CloudPBX,43.6319,-79.3716,3638379600,7992,Cogeco Cable,42.9888,-82.3592
946174,418649975,6327,Shaw Communications Inc.,49.3231,-122.8626,3227975250,395152,CloudPBX,43.6319,-79.3716
948956,3227975250,395152,CloudPBX,43.6319,-79.3716,1088785852,577,Bell Canada,46.7589,-71.298
956759,3227975250,395152,CloudPBX,43.6319,-79.3716,1249172405,15122,Point to Point Broadband Inc.,44.4548,-79.7352
958369,3096963051,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975250,395152,CloudPBX,43.6319,-79.3716
958594,3096963051,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
960696,3438280151,40808,Vancouver International Airport Authority,49.17,-123.1368,3227975250,395152,CloudPBX,43.6319,-79.3716
960878,3438280151,40808,Vancouver International Airport Authority,49.17,-123.1368,3227975251,395152,CloudPBX,43.6319,-79.3716
961301,3227975251,395152,CloudPBX,43.6319,-79.3716,2585026462,852,TELUS Communications Inc.,49.6,-119.6667
973634,3227975250,395152,CloudPBX,43.6319,-79.3716,1176779232,40029,Novus Entertainment Inc.,49.2788,-123.1139
986431,407371763,6327,Shaw Communications Inc.,49.8928,-119.4852,3227975250,395152,CloudPBX,43.6319,-79.3716
986435,3227975251,395152,CloudPBX,43.6319,-79.3716,407371763,6327,Shaw Communications Inc.,49.8928,-119.4852
993334,3227975251,395152,CloudPBX,43.6319,-79.3716,2584060153,852,TELUS Communications Inc.,49.7002,-123.156
1000816,3349638548,22652,Fibrenoire Inc.,43.6564,-79.386,3227975251,395152,CloudPBX,43.6319,-79.3716
1005456,1177845440,577,Bell Canada,43.8333,-79.5,3227975250,395152,CloudPBX,43.6319,-79.3716
1010145,1177845440,577,Bell Canada,43.8333,-79.5,3227975251,395152,CloudPBX,43.6319,-79.3716
1010773,3346985660,852,TELUS Communications Inc.,53.55,-113.5,3227975250,395152,CloudPBX,43.6319,-79.3716
1014826,3487845955,852,TELUS Communications Inc.,53.5436,-113.5574,3227975251,395152,CloudPBX,43.6319,-79.3716
1015079,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583,3227975250,395152,CloudPBX,43.6319,-79.3716
1017629,2914479252,852,TELUS Communications Inc.,49.2667,-122.7833,3227975250,395152,CloudPBX,43.6319,-79.3716
1019916,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583,3227975251,395152,CloudPBX,43.6319,-79.3716
1026092,3227975251,395152,CloudPBX,43.6319,-79.3716,3225808050,7992,Cogeco Cable,43.6319,-79.3716
1026105,3487845955,852,TELUS Communications Inc.,53.5436,-113.5574,3227975250,395152,CloudPBX,43.6319,-79.3716
1027039,2914479252,852,TELUS Communications Inc.,49.2667,-122.7833,3227975251,395152,CloudPBX,43.6319,-79.3716
1027817,3227975251,395152,CloudPBX,43.6319,-79.3716,410720570,33363,"BRIGHT HOUSE NETWORKS, LLC",39.895,-86.1804
1028054,3227975251,395152,CloudPBX,43.6319,-79.3716,2914479252,852,TELUS Communications Inc.,49.2667,-122.7833
1035450,3227975250,395152,CloudPBX,43.6319,-79.3716,386961018,852,TELUS Communications Inc.,49.0374,-122.8299
1047604,2917629161,22652,Fibrenoire Inc.,43.6784,-79.2941,3227975251,395152,CloudPBX,43.6319,-79.3716
1048107,3227975251,395152,CloudPBX,43.6319,-79.3716,2919753001,6327,Shaw Communications Inc.,50.1208,-122.9544
1052996,3227975251,395152,CloudPBX,43.6319,-79.3716,2734650036,40788,Start Communications,43.623,-79.3936
1053744,1210506860,7992,Cogeco Cable,42.2007,-83.0276,3227975251,395152,CloudPBX,43.6319,-79.3716
1053745,3227975251,395152,CloudPBX,43.6319,-79.3716,418079237,812,Rogers Communications Canada Inc.,43.6319,-79.3716
1053750,3227975251,395152,CloudPBX,43.6319,-79.3716,760129234,7992,Cogeco Cable,42.1783,-82.7715
1053760,3227975251,395152,CloudPBX,43.6319,-79.3716,1761238166,15128,Comwave Telecom Inc.,43.0233,-81.1643
1053768,3227975250,395152,CloudPBX,43.6319,-79.3716,3349638548,22652,Fibrenoire Inc.,43.6564,-79.386
1053796,3227975250,395152,CloudPBX,43.6319,-79.3716,1633558594,20115,Charter Communications,43.3208,-88.0314
1053798,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,3227975251,395152,CloudPBX,43.6319,-79.3716
1053813,3625170708,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975251,395152,CloudPBX,43.6319,-79.3716
1053826,3227975250,395152,CloudPBX,43.6319,-79.3716,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352
1053840,2479013111,15128,Comwave Telecom Inc.,43.2164,-79.7423,3227975250,395152,CloudPBX,43.6319,-79.3716
1053846,1217118538,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975251,395152,CloudPBX,43.6319,-79.3716
1053864,3227975251,395152,CloudPBX,43.6319,-79.3716,1210478362,7992,Cogeco Cable,42.2767,-83.0793
1053876,3638379112,7992,Cogeco Cable,42.9888,-82.3592,3227975250,395152,CloudPBX,43.6319,-79.3716
1053877,3227975251,395152,CloudPBX,43.6319,-79.3716,412232355,7992,Cogeco Cable,42.95,-82.1167
1053885,3227975251,395152,CloudPBX,43.6319,-79.3716,3638379143,7992,Cogeco Cable,43.3799,-79.7668
1053893,418079237,812,Rogers Communications Canada Inc.,43.6319,-79.3716,3227975251,395152,CloudPBX,43.6319,-79.3716
1053895,3227975251,395152,CloudPBX,43.6319,-79.3716,1754333190,15290,Allstream Corp.,43.6513,-79.3756
1053901,1210478362,7992,Cogeco Cable,42.2767,-83.0793,3227975251,395152,CloudPBX,43.6319,-79.3716
1053918,3227975251,395152,CloudPBX,43.6319,-79.3716,3638379699,7992,Cogeco Cable,42.9578,-82.2777
1053919,3227975250,395152,CloudPBX,43.6319,-79.3716,1676624188,812,Rogers Communications Canada Inc.,43.0443,-81.2391
1053934,1676225112,812,Rogers Communications Canada Inc.,44.4001,-79.6663,3227975251,395152,CloudPBX,43.6319,-79.3716
1053942,3227975251,395152,CloudPBX,43.6319,-79.3716,1761238213,15128,Comwave Telecom Inc.,43.0233,-81.1643
1053966,3227975250,395152,CloudPBX,43.6319,-79.3716,1176754522,22652,Fibrenoire Inc.,44.25,-80.55
1053986,3227975250,395152,CloudPBX,43.6319,-79.3716,1210458777,7992,Cogeco Cable,42.9888,-82.3592
1054022,3227975250,395152,CloudPBX,43.6319,-79.3716,1168513348,36493,FIBERNETICS CORPORATION,43.5637,-79.7202
1054057,1761238166,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975251,395152,CloudPBX,43.6319,-79.3716
1054058,3227975251,395152,CloudPBX,43.6319,-79.3716,3233432126,7992,Cogeco Cable,43.3799,-79.7668
1054079,3227975250,395152,CloudPBX,43.6319,-79.3716,3638379050,7992,Cogeco Cable,42.9888,-82.3592
1054097,3227975251,395152,CloudPBX,43.6319,-79.3716,1217073606,812,Rogers Communications Canada Inc.,43.75,-79.3978
1054099,3227975250,395152,CloudPBX,43.6319,-79.3716,1210478362,7992,Cogeco Cable,42.2767,-83.0793
1054125,3227975250,395152,CloudPBX,43.6319,-79.3716,2479013111,15128,Comwave Telecom Inc.,43.2164,-79.7423
1054133,3227975251,395152,CloudPBX,43.6319,-79.3716,2734649389,40788,Start Communications,43.623,-79.3936
1054148,2734649389,40788,Start Communications,43.623,-79.3936,3227975251,395152,CloudPBX,43.6319,-79.3716
1054154,3227975251,395152,CloudPBX,43.6319,-79.3716,1210498534,7992,Cogeco Cable,42.8833,-82.15
1054157,3227975251,395152,CloudPBX,43.6319,-79.3716,2479012700,15128,Comwave Telecom Inc.,44.0168,-78.3995
1054168,755174249,40788,Start Communications,43.2001,-79.5663,3227975250,395152,CloudPBX,43.6319,-79.3716
1054170,3227975251,395152,CloudPBX,43.6319,-79.3716,1210505719,7992,Cogeco Cable,42.9578,-82.2777
1054178,3227975251,395152,CloudPBX,43.6319,-79.3716,1676506245,812,Rogers Communications Canada Inc.,44.6087,-79.4207
1054205,1754333190,15290,Allstream Corp.,43.6513,-79.3756,3227975251,395152,CloudPBX,43.6319,-79.3716
1054208,755174545,40788,Start Communications,43.6656,-79.383,3227975250,395152,CloudPBX,43.6319,-79.3716
1054215,3227975250,395152,CloudPBX,43.6319,-79.3716,3638379143,7992,Cogeco Cable,43.3799,-79.7668
1054263,3638379143,7992,Cogeco Cable,43.3799,-79.7668,3227975251,395152,CloudPBX,43.6319,-79.3716
1054264,3227975250,395152,CloudPBX,43.6319,-79.3716,2479012700,15128,Comwave Telecom Inc.,44.0168,-78.3995
1054283,3227975251,395152,CloudPBX,43.6319,-79.3716,1082947124,40788,Start Communications,43.6572,-79.3783
1054285,3227975250,395152,CloudPBX,43.6319,-79.3716,3638379597,7992,Cogeco Cable,42.9888,-82.3592
1054286,1210458874,7992,Cogeco Cable,42.9888,-82.3592,3227975251,395152,CloudPBX,43.6319,-79.3716
1054330,3227975250,395152,CloudPBX,43.6319,-79.3716,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1054342,1217356878,812,Rogers Communications Canada Inc.,43.7223,-79.4504,3227975251,395152,CloudPBX,43.6319,-79.3716
1054362,3227975250,395152,CloudPBX,43.6319,-79.3716,418079237,812,Rogers Communications Canada Inc.,43.6319,-79.3716
1054373,3227975251,395152,CloudPBX,43.6319,-79.3716,1210505669,7992,Cogeco Cable,42.9578,-82.2777
1054377,405978963,40788,Start Communications,43.6655,-79.4378,3227975251,395152,CloudPBX,43.6319,-79.3716
1054385,3227975250,395152,CloudPBX,43.6319,-79.3716,1210505719,7992,Cogeco Cable,42.9578,-82.2777
1054395,405974021,40788,Start Communications,43.6655,-79.4204,3227975250,395152,CloudPBX,43.6319,-79.3716
1054438,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975250,395152,CloudPBX,43.6319,-79.3716
1054446,3227975251,395152,CloudPBX,43.6319,-79.3716,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563
1054450,3227975251,395152,CloudPBX,43.6319,-79.3716,1168513348,36493,FIBERNETICS CORPORATION,43.5637,-79.7202
1054453,3225808180,7992,Cogeco Cable,43.6319,-79.3716,3227975251,395152,CloudPBX,43.6319,-79.3716
