,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
1052590,1654599250,395766,CloudPBX,40.7432,-75.2242,405978963,40788,Start Communications,43.6655,-79.4378
1052690,1654599251,395766,CloudPBX,40.7432,-75.2242,1676535575,812,Rogers Communications Canada Inc.,47.5986,-52.6926
1052899,405978963,40788,Start Communications,43.6655,-79.4378,1654599251,395766,CloudPBX,40.7432,-75.2242
1053234,1654599251,395766,CloudPBX,40.7432,-75.2242,1210505669,7992,Cogeco Cable,42.9578,-82.2777
1053273,1761238166,15128,Comwave Telecom Inc.,43.0233,-81.1643,1654599251,395766,CloudPBX,40.7432,-75.2242
1053290,1761238166,15128,Comwave Telecom Inc.,43.0233,-81.1643,1654599250,395766,CloudPBX,40.7432,-75.2242
1053358,1654599251,395766,CloudPBX,40.7432,-75.2242,755178755,40788,Start Communications,43.0147,-81.3049
1053396,1654599251,395766,CloudPBX,40.7432,-75.2242,3517667510,852,TELUS Communications Inc.,43.6655,-79.4204
1053404,1082947184,40788,Start Communications,43.6572,-79.3783,1654599250,395766,CloudPBX,40.7432,-75.2242
1053540,405978963,40788,Start Communications,43.6655,-79.4378,1654599250,395766,CloudPBX,40.7432,-75.2242
1053550,1654599250,395766,CloudPBX,40.7432,-75.2242,1210458660,7992,Cogeco Cable,42.9062,-82.11
1053703,1654599250,395766,CloudPBX,40.7432,-75.2242,2393257342,855,Bell Canada,47.5334,-52.7595
1053758,1654599250,395766,CloudPBX,40.7432,-75.2242,412232343,7992,Cogeco Cable,42.95,-82.1167
1053759,1654599251,395766,CloudPBX,40.7432,-75.2242,1179661323,5769,Videotron Telecom Ltee,45.5354,-73.6061
1053765,1654599251,395766,CloudPBX,40.7432,-75.2242,3638379050,7992,Cogeco Cable,42.9888,-82.3592
1053766,3638379050,7992,Cogeco Cable,42.9888,-82.3592,1654599251,395766,CloudPBX,40.7432,-75.2242
1053773,1654599250,395766,CloudPBX,40.7432,-75.2242,1210478362,7992,Cogeco Cable,42.2767,-83.0793
1053778,1654599250,395766,CloudPBX,40.7432,-75.2242,2734649389,40788,Start Communications,43.623,-79.3936
1053788,1654599251,395766,CloudPBX,40.7432,-75.2242,1210458902,7992,Cogeco Cable,42.9998,-82.3926
1053791,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352,1654599251,395766,CloudPBX,40.7432,-75.2242
1053823,1210458902,7992,Cogeco Cable,42.9998,-82.3926,1654599251,395766,CloudPBX,40.7432,-75.2242
1053830,1654599250,395766,CloudPBX,40.7432,-75.2242,1754333190,15290,Allstream Corp.,43.6513,-79.3756
1053834,405974021,40788,Start Communications,43.6655,-79.4204,1654599251,395766,CloudPBX,40.7432,-75.2242
1053835,1654599250,395766,CloudPBX,40.7432,-75.2242,1676506245,812,Rogers Communications Canada Inc.,44.6087,-79.4207
1053836,2734649389,40788,Start Communications,43.623,-79.3936,1654599250,395766,CloudPBX,40.7432,-75.2242
1053844,413970142,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765,1654599251,395766,CloudPBX,40.7432,-75.2242
1053853,1210478362,7992,Cogeco Cable,42.2767,-83.0793,1654599250,395766,CloudPBX,40.7432,-75.2242
1053855,1654599251,395766,CloudPBX,40.7432,-75.2242,2734649389,40788,Start Communications,43.623,-79.3936
1053888,1654599250,395766,CloudPBX,40.7432,-75.2242,1210458902,7992,Cogeco Cable,42.9998,-82.3926
1053890,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599251,395766,CloudPBX,40.7432,-75.2242
1053894,1654599251,395766,CloudPBX,40.7432,-75.2242,1210478362,7992,Cogeco Cable,42.2767,-83.0793
1053900,2734649389,40788,Start Communications,43.623,-79.3936,1654599251,395766,CloudPBX,40.7432,-75.2242
1053926,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,1654599250,395766,CloudPBX,40.7432,-75.2242
1053995,1654599251,395766,CloudPBX,40.7432,-75.2242,1676506245,812,Rogers Communications Canada Inc.,44.6087,-79.4207
1054014,3233437542,7992,Cogeco Cable,42.9578,-82.2777,1654599251,395766,CloudPBX,40.7432,-75.2242
1054059,1654599250,395766,CloudPBX,40.7432,-75.2242,1761238213,15128,Comwave Telecom Inc.,43.0233,-81.1643
1054088,1676506245,812,Rogers Communications Canada Inc.,44.6087,-79.4207,1654599251,395766,CloudPBX,40.7432,-75.2242
1054092,755174249,40788,Start Communications,43.2001,-79.5663,1654599251,395766,CloudPBX,40.7432,-75.2242
1054105,2734649395,40788,Start Communications,43.623,-79.3936,1654599250,395766,CloudPBX,40.7432,-75.2242
1054119,1654599250,395766,CloudPBX,40.7432,-75.2242,1663736670,7018,"AT&T Services, Inc.",37.751,-97.822
1054126,1654599251,395766,CloudPBX,40.7432,-75.2242,1210458777,7992,Cogeco Cable,42.9888,-82.3592
1054140,1654599251,395766,CloudPBX,40.7432,-75.2242,1676918269,812,Rogers Communications Canada Inc.,43.0443,-81.2391
1054145,1654599251,395766,CloudPBX,40.7432,-75.2242,1210486946,7992,Cogeco Cable,43.6319,-79.3716
1054161,1210486946,7992,Cogeco Cable,43.6319,-79.3716,1654599251,395766,CloudPBX,40.7432,-75.2242
1054226,1654599250,395766,CloudPBX,40.7432,-75.2242,1210505719,7992,Cogeco Cable,42.9578,-82.2777
1054241,1210458777,7992,Cogeco Cable,42.9888,-82.3592,1654599250,395766,CloudPBX,40.7432,-75.2242
1054244,1654599250,395766,CloudPBX,40.7432,-75.2242,2479012700,15128,Comwave Telecom Inc.,44.0168,-78.3995
1054249,755174545,40788,Start Communications,43.6656,-79.383,1654599250,395766,CloudPBX,40.7432,-75.2242
1054317,1654599251,395766,CloudPBX,40.7432,-75.2242,1677622403,812,Rogers Communications Canada Inc.,43.0123,-81.2307
1054325,1082947564,40788,Start Communications,43.6572,-79.3783,1654599250,395766,CloudPBX,40.7432,-75.2242
1054326,1676935419,812,Rogers Communications Canada Inc.,43.0614,-80.9943,1654599250,395766,CloudPBX,40.7432,-75.2242
1054327,1654599250,395766,CloudPBX,40.7432,-75.2242,1676935419,812,Rogers Communications Canada Inc.,43.0614,-80.9943
1054355,1654599251,395766,CloudPBX,40.7432,-75.2242,3638379143,7992,Cogeco Cable,43.3799,-79.7668
1054364,3638379143,7992,Cogeco Cable,43.3799,-79.7668,1654599251,395766,CloudPBX,40.7432,-75.2242
1054371,1654599251,395766,CloudPBX,40.7432,-75.2242,405974021,40788,Start Communications,43.6655,-79.4204
1054376,1676624188,812,Rogers Communications Canada Inc.,43.0443,-81.2391,1654599251,395766,CloudPBX,40.7432,-75.2242
1054389,846445455,7992,Cogeco Cable,42.9578,-82.2777,1654599251,395766,CloudPBX,40.7432,-75.2242
1054410,846444685,7992,Cogeco Cable,42.4238,-82.1183,1654599251,395766,CloudPBX,40.7432,-75.2242
1054414,2734649919,40788,Start Communications,43.623,-79.3936,1654599250,395766,CloudPBX,40.7432,-75.2242
1054436,1676506245,812,Rogers Communications Canada Inc.,44.6087,-79.4207,1654599250,395766,CloudPBX,40.7432,-75.2242
1054482,1654599251,395766,CloudPBX,40.7432,-75.2242,1176754522,22652,Fibrenoire Inc.,44.25,-80.55
1054486,1654599251,395766,CloudPBX,40.7432,-75.2242,1249172405,15122,Point to Point Broadband Inc.,44.4548,-79.7352
1054494,405974021,40788,Start Communications,43.6655,-79.4204,1654599250,395766,CloudPBX,40.7432,-75.2242
1054496,846444685,7992,Cogeco Cable,42.4238,-82.1183,1654599250,395766,CloudPBX,40.7432,-75.2242
1054516,1654599250,395766,CloudPBX,40.7432,-75.2242,1249171666,15122,Point to Point Broadband Inc.,44.4167,-80.0833
1054517,3346985660,852,TELUS Communications Inc.,53.55,-113.5,1654599250,395766,CloudPBX,40.7432,-75.2242
1054520,1210458874,7992,Cogeco Cable,42.9888,-82.3592,1654599250,395766,CloudPBX,40.7432,-75.2242
1054545,1654599251,395766,CloudPBX,40.7432,-75.2242,1210505719,7992,Cogeco Cable,42.9578,-82.2777
1054556,1754333190,15290,Allstream Corp.,43.6513,-79.3756,1654599251,395766,CloudPBX,40.7432,-75.2242
1054563,3233432126,7992,Cogeco Cable,43.3799,-79.7668,1654599251,395766,CloudPBX,40.7432,-75.2242
1054567,3638379143,7992,Cogeco Cable,43.3799,-79.7668,1654599250,395766,CloudPBX,40.7432,-75.2242
1054588,3225808180,7992,Cogeco Cable,43.6319,-79.3716,1654599250,395766,CloudPBX,40.7432,-75.2242
1054589,1654599250,395766,CloudPBX,40.7432,-75.2242,1210492887,7992,Cogeco Cable,42.9578,-82.2777
1054620,1654599251,395766,CloudPBX,40.7432,-75.2242,3349638557,22652,Fibrenoire Inc.,43.6564,-79.386
1054654,1654599251,395766,CloudPBX,40.7432,-75.2242,1249171666,15122,Point to Point Broadband Inc.,44.4167,-80.0833
1054659,1210478642,7992,Cogeco Cable,43.3512,-79.784,1654599250,395766,CloudPBX,40.7432,-75.2242
1054689,1654599250,395766,CloudPBX,40.7432,-75.2242,2734650036,40788,Start Communications,43.623,-79.3936
1054691,3349638557,22652,Fibrenoire Inc.,43.6564,-79.386,1654599250,395766,CloudPBX,40.7432,-75.2242
1054693,1654599250,395766,CloudPBX,40.7432,-75.2242,3349638557,22652,Fibrenoire Inc.,43.6564,-79.386
1054699,1654599251,395766,CloudPBX,40.7432,-75.2242,2392981712,855,Bell Canada,47.5986,-52.6926
1054738,1654599250,395766,CloudPBX,40.7432,-75.2242,3637557315,577,Bell Canada,43.6319,-79.3716
1054740,3638379600,7992,Cogeco Cable,42.9888,-82.3592,1654599250,395766,CloudPBX,40.7432,-75.2242
1054748,412232415,7992,Cogeco Cable,42.95,-82.1167,1654599251,395766,CloudPBX,40.7432,-75.2242
1054797,1654599251,395766,CloudPBX,40.7432,-75.2242,2734649395,40788,Start Communications,43.623,-79.3936
1054831,1654599251,395766,CloudPBX,40.7432,-75.2242,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1054856,1654599251,395766,CloudPBX,40.7432,-75.2242,760129234,7992,Cogeco Cable,42.1783,-82.7715
1054859,1654599250,395766,CloudPBX,40.7432,-75.2242,3225808180,7992,Cogeco Cable,43.6319,-79.3716
1054872,755174249,40788,Start Communications,43.2001,-79.5663,1654599250,395766,CloudPBX,40.7432,-75.2242
1054875,2734649395,40788,Start Communications,43.623,-79.3936,1654599251,395766,CloudPBX,40.7432,-75.2242
1054925,1654599251,395766,CloudPBX,40.7432,-75.2242,412232343,7992,Cogeco Cable,42.95,-82.1167
1054928,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599251,395766,CloudPBX,40.7432,-75.2242
1054946,3233445238,7992,Cogeco Cable,42.8833,-82.15,1654599250,395766,CloudPBX,40.7432,-75.2242
1055015,1654599251,395766,CloudPBX,40.7432,-75.2242,2486945690,16696,iTel Networks Inc,44.25,-80.55
1055021,1654599250,395766,CloudPBX,40.7432,-75.2242,1676917179,812,Rogers Communications Canada Inc.,43.0443,-81.2391
1055039,412232343,7992,Cogeco Cable,42.95,-82.1167,1654599251,395766,CloudPBX,40.7432,-75.2242
1055044,3637557315,577,Bell Canada,43.6319,-79.3716,1654599250,395766,CloudPBX,40.7432,-75.2242
1055085,1654599250,395766,CloudPBX,40.7432,-75.2242,412233259,7992,Cogeco Cable,44.9001,-76.2494
1055091,1654599250,395766,CloudPBX,40.7432,-75.2242,3638379600,7992,Cogeco Cable,42.9888,-82.3592
1055099,1654599250,395766,CloudPBX,40.7432,-75.2242,1082947564,40788,Start Communications,43.6572,-79.3783
1055136,1654599250,395766,CloudPBX,40.7432,-75.2242,3638379143,7992,Cogeco Cable,43.3799,-79.7668
1055187,1654599251,395766,CloudPBX,40.7432,-75.2242,2479012700,15128,Comwave Telecom Inc.,44.0168,-78.3995
1055227,418079237,812,Rogers Communications Canada Inc.,43.6319,-79.3716,1654599251,395766,CloudPBX,40.7432,-75.2242
1055267,1654599251,395766,CloudPBX,40.7432,-75.2242,1210478642,7992,Cogeco Cable,43.3512,-79.784
1055289,1654599250,395766,CloudPBX,40.7432,-75.2242,760135190,7992,Cogeco Cable,42.3333,-82.0
1055291,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599250,395766,CloudPBX,40.7432,-75.2242
1055336,1654599250,395766,CloudPBX,40.7432,-75.2242,2392981712,855,Bell Canada,47.5986,-52.6926
1055353,1654599250,395766,CloudPBX,40.7432,-75.2242,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1055371,1654599250,395766,CloudPBX,40.7432,-75.2242,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1055378,760135190,7992,Cogeco Cable,42.3333,-82.0,1654599250,395766,CloudPBX,40.7432,-75.2242
1055384,1654599251,395766,CloudPBX,40.7432,-75.2242,412232415,7992,Cogeco Cable,42.95,-82.1167
1055419,412233259,7992,Cogeco Cable,44.9001,-76.2494,1654599251,395766,CloudPBX,40.7432,-75.2242
1055420,1654599251,395766,CloudPBX,40.7432,-75.2242,3638379600,7992,Cogeco Cable,42.9888,-82.3592
1055443,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599250,395766,CloudPBX,40.7432,-75.2242
1055485,412233259,7992,Cogeco Cable,44.9001,-76.2494,1654599250,395766,CloudPBX,40.7432,-75.2242
1055518,846445455,7992,Cogeco Cable,42.9578,-82.2777,1654599250,395766,CloudPBX,40.7432,-75.2242
1055537,1654599250,395766,CloudPBX,40.7432,-75.2242,3518471202,7794,Execulink Telecom Inc.,42.9856,-81.1821
1055598,1210458902,7992,Cogeco Cable,42.9998,-82.3926,1654599250,395766,CloudPBX,40.7432,-75.2242
1055613,1654599251,395766,CloudPBX,40.7432,-75.2242,3233437542,7992,Cogeco Cable,42.9578,-82.2777
1055614,3638379600,7992,Cogeco Cable,42.9888,-82.3592,1654599251,395766,CloudPBX,40.7432,-75.2242
1055639,755174458,40788,Start Communications,43.2055,-79.9004,1654599250,395766,CloudPBX,40.7432,-75.2242
1055653,1654599250,395766,CloudPBX,40.7432,-75.2242,2734649919,40788,Start Communications,43.623,-79.3936
1055659,1654599251,395766,CloudPBX,40.7432,-75.2242,2917629161,22652,Fibrenoire Inc.,43.6784,-79.2941
1055703,1654599250,395766,CloudPBX,40.7432,-75.2242,418079237,812,Rogers Communications Canada Inc.,43.6319,-79.3716
1055729,1654599251,395766,CloudPBX,40.7432,-75.2242,1754333190,15290,Allstream Corp.,43.6513,-79.3756
1055777,1168513348,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,1654599251,395766,CloudPBX,40.7432,-75.2242
1055790,1082947124,40788,Start Communications,43.6572,-79.3783,1654599251,395766,CloudPBX,40.7432,-75.2242
1055792,1654599250,395766,CloudPBX,40.7432,-75.2242,1082947488,40788,Start Communications,43.8404,-79.0251
1055817,1654599251,395766,CloudPBX,40.7432,-75.2242,3518471202,7794,Execulink Telecom Inc.,42.9856,-81.1821
1055823,1210478642,7992,Cogeco Cable,43.3512,-79.784,1654599251,395766,CloudPBX,40.7432,-75.2242
1055833,1082947488,40788,Start Communications,43.8404,-79.0251,1654599250,395766,CloudPBX,40.7432,-75.2242
1055834,1654599250,395766,CloudPBX,40.7432,-75.2242,1210506860,7992,Cogeco Cable,42.2007,-83.0276
1055841,760135190,7992,Cogeco Cable,42.3333,-82.0,1654599251,395766,CloudPBX,40.7432,-75.2242
1055842,405976237,40788,Start Communications,43.2271,-79.871,1654599250,395766,CloudPBX,40.7432,-75.2242
1055844,1654599251,395766,CloudPBX,40.7432,-75.2242,755172978,40788,Start Communications,43.4881,-79.7098
1055850,1654599250,395766,CloudPBX,40.7432,-75.2242,1249172405,15122,Point to Point Broadband Inc.,44.4548,-79.7352
1055962,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352,1654599250,395766,CloudPBX,40.7432,-75.2242
1056009,2486945690,16696,iTel Networks Inc,44.25,-80.55,1654599250,395766,CloudPBX,40.7432,-75.2242
1056021,1654599250,395766,CloudPBX,40.7432,-75.2242,1176754522,22652,Fibrenoire Inc.,44.25,-80.55
1056081,1654599250,395766,CloudPBX,40.7432,-75.2242,755174249,40788,Start Communications,43.2001,-79.5663
1056111,1654599251,395766,CloudPBX,40.7432,-75.2242,846445455,7992,Cogeco Cable,42.9578,-82.2777
1056129,1654599251,395766,CloudPBX,40.7432,-75.2242,1210475242,7992,Cogeco Cable,42.2949,-83.052
1056184,1654599250,395766,CloudPBX,40.7432,-75.2242,2926783645,812,Rogers Communications Canada Inc.,42.8909,-81.3236
1056188,1654599251,395766,CloudPBX,40.7432,-75.2242,1676624188,812,Rogers Communications Canada Inc.,43.0443,-81.2391
1056341,2926783645,812,Rogers Communications Canada Inc.,42.8909,-81.3236,1654599250,395766,CloudPBX,40.7432,-75.2242
1056357,1654599251,395766,CloudPBX,40.7432,-75.2242,1082947488,40788,Start Communications,43.8404,-79.0251
1056374,1654599251,395766,CloudPBX,40.7432,-75.2242,412232355,7992,Cogeco Cable,42.95,-82.1167
1056377,1654599251,395766,CloudPBX,40.7432,-75.2242,412233259,7992,Cogeco Cable,44.9001,-76.2494
1056389,1082947488,40788,Start Communications,43.8404,-79.0251,1654599251,395766,CloudPBX,40.7432,-75.2242
1056401,1177845440,577,Bell Canada,43.8333,-79.5,1654599251,395766,CloudPBX,40.7432,-75.2242
1056404,3225808180,7992,Cogeco Cable,43.6319,-79.3716,1654599251,395766,CloudPBX,40.7432,-75.2242
1056410,755175188,40788,Start Communications,42.9915,-81.3402,1654599250,395766,CloudPBX,40.7432,-75.2242
1056430,1654599250,395766,CloudPBX,40.7432,-75.2242,1677535485,812,Rogers Communications Canada Inc.,47.5334,-52.7595
1056453,1654599250,395766,CloudPBX,40.7432,-75.2242,846445455,7992,Cogeco Cable,42.9578,-82.2777
1056474,3638379050,7992,Cogeco Cable,42.9888,-82.3592,1654599250,395766,CloudPBX,40.7432,-75.2242
1056523,1654599251,395766,CloudPBX,40.7432,-75.2242,1210508163,7992,Cogeco Cable,42.9888,-82.3592
1056547,1217118538,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599251,395766,CloudPBX,40.7432,-75.2242
1056569,1654599250,395766,CloudPBX,40.7432,-75.2242,1745809577,7018,"AT&T Services, Inc.",39.8686,-86.1003
1056646,1654599250,395766,CloudPBX,40.7432,-75.2242,1167923831,577,Bell Canada,44.4001,-79.6663
1056783,3518471202,7794,Execulink Telecom Inc.,42.9856,-81.1821,1654599251,395766,CloudPBX,40.7432,-75.2242
1056818,1210458874,7992,Cogeco Cable,42.9888,-82.3592,1654599251,395766,CloudPBX,40.7432,-75.2242
1056983,1654599250,395766,CloudPBX,40.7432,-75.2242,1217073606,812,Rogers Communications Canada Inc.,43.75,-79.3978
1057041,1654599250,395766,CloudPBX,40.7432,-75.2242,413970142,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765
1057172,1249172405,15122,Point to Point Broadband Inc.,44.4548,-79.7352,1654599251,395766,CloudPBX,40.7432,-75.2242
1057229,1654599250,395766,CloudPBX,40.7432,-75.2242,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563
1057242,1654599250,395766,CloudPBX,40.7432,-75.2242,1676918269,812,Rogers Communications Canada Inc.,43.0443,-81.2391
1057260,405976237,40788,Start Communications,43.2271,-79.871,1654599251,395766,CloudPBX,40.7432,-75.2242
1057375,1654599251,395766,CloudPBX,40.7432,-75.2242,1676225112,812,Rogers Communications Canada Inc.,44.4001,-79.6663
1057435,1210505628,7992,Cogeco Cable,42.9578,-82.2777,1654599250,395766,CloudPBX,40.7432,-75.2242
1057461,3638379657,7992,Cogeco Cable,42.9578,-82.2777,1654599251,395766,CloudPBX,40.7432,-75.2242
1057513,1210505628,7992,Cogeco Cable,42.9578,-82.2777,1654599251,395766,CloudPBX,40.7432,-75.2242
1057521,1217120017,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1654599251,395766,CloudPBX,40.7432,-75.2242
1057524,412232415,7992,Cogeco Cable,42.95,-82.1167,1654599250,395766,CloudPBX,40.7432,-75.2242
1057615,1210486946,7992,Cogeco Cable,43.6319,-79.3716,1654599250,395766,CloudPBX,40.7432,-75.2242
1057666,1249171666,15122,Point to Point Broadband Inc.,44.4167,-80.0833,1654599251,395766,CloudPBX,40.7432,-75.2242
1057671,1654599251,395766,CloudPBX,40.7432,-75.2242,1177845440,577,Bell Canada,43.8333,-79.5
1057683,1761238328,15128,Comwave Telecom Inc.,43.8432,-79.5644,1654599251,395766,CloudPBX,40.7432,-75.2242
1057731,1654599251,395766,CloudPBX,40.7432,-75.2242,755177938,40788,Start Communications,43.6605,-79.4633
1057778,1654599250,395766,CloudPBX,40.7432,-75.2242,1676626115,812,Rogers Communications Canada Inc.,43.0123,-81.2307
1057804,1677622403,812,Rogers Communications Canada Inc.,43.0123,-81.2307,1654599250,395766,CloudPBX,40.7432,-75.2242
1057827,1210467562,7992,Cogeco Cable,43.6319,-79.3716,1654599250,395766,CloudPBX,40.7432,-75.2242
1057830,1654599251,395766,CloudPBX,40.7432,-75.2242,2389713698,577,Bell Canada,43.6656,-79.383
1057899,1654599250,395766,CloudPBX,40.7432,-75.2242,1675801513,812,Rogers Communications Canada Inc.,43.1432,-80.7338
1057902,3233437606,7992,Cogeco Cable,42.9578,-82.2777,1654599251,395766,CloudPBX,40.7432,-75.2242
1057988,1654599251,395766,CloudPBX,40.7432,-75.2242,2393019066,855,Bell Canada,47.5124,-52.6729
1058032,1654599250,395766,CloudPBX,40.7432,-75.2242,1082947124,40788,Start Communications,43.6572,-79.3783
1058099,1654599251,395766,CloudPBX,40.7432,-75.2242,1210492887,7992,Cogeco Cable,42.9578,-82.2777
1058106,1654599251,395766,CloudPBX,40.7432,-75.2242,2914149279,5769,Videotron Telecom Ltee,45.504,-73.5747
1058109,1654599251,395766,CloudPBX,40.7432,-75.2242,1210458874,7992,Cogeco Cable,42.9888,-82.3592
1058115,1210492887,7992,Cogeco Cable,42.9578,-82.2777,1654599250,395766,CloudPBX,40.7432,-75.2242
1058141,1654599250,395766,CloudPBX,40.7432,-75.2242,1676624188,812,Rogers Communications Canada Inc.,43.0443,-81.2391
1058187,1654599250,395766,CloudPBX,40.7432,-75.2242,2486945690,16696,iTel Networks Inc,44.25,-80.55
1058191,1654599250,395766,CloudPBX,40.7432,-75.2242,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1058357,405972604,40788,Start Communications,43.5588,-80.3004,1654599250,395766,CloudPBX,40.7432,-75.2242
1058382,1654599250,395766,CloudPBX,40.7432,-75.2242,1210486946,7992,Cogeco Cable,43.6319,-79.3716
1058397,760129234,7992,Cogeco Cable,42.1783,-82.7715,1654599250,395766,CloudPBX,40.7432,-75.2242
1058483,3233437606,7992,Cogeco Cable,42.9578,-82.2777,1654599250,395766,CloudPBX,40.7432,-75.2242
1058538,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,1654599251,395766,CloudPBX,40.7432,-75.2242
1058542,1210505669,7992,Cogeco Cable,42.9578,-82.2777,1654599250,395766,CloudPBX,40.7432,-75.2242
1058669,3233432126,7992,Cogeco Cable,43.3799,-79.7668,1654599250,395766,CloudPBX,40.7432,-75.2242
1058739,1654599251,395766,CloudPBX,40.7432,-75.2242,2926783645,812,Rogers Communications Canada Inc.,42.8909,-81.3236
1058754,1654599250,395766,CloudPBX,40.7432,-75.2242,2393019066,855,Bell Canada,47.5124,-52.6729
1058755,1654599250,395766,CloudPBX,40.7432,-75.2242,2479013111,15128,Comwave Telecom Inc.,43.2164,-79.7423
1058790,1654599251,395766,CloudPBX,40.7432,-75.2242,3091581862,6327,Shaw Communications Inc.,52.3834,-113.7853
1058842,418079237,812,Rogers Communications Canada Inc.,43.6319,-79.3716,1654599250,395766,CloudPBX,40.7432,-75.2242
1058899,1654599251,395766,CloudPBX,40.7432,-75.2242,1633558594,20115,Charter Communications,43.3208,-88.0314
1058912,1761238353,15128,Comwave Telecom Inc.,43.8432,-79.5644,1654599251,395766,CloudPBX,40.7432,-75.2242
1058974,1654599250,395766,CloudPBX,40.7432,-75.2242,1177845440,577,Bell Canada,43.8333,-79.5
1058988,1654599251,395766,CloudPBX,40.7432,-75.2242,2393257407,855,Bell Canada,47.5334,-52.7595
1059017,1654599251,395766,CloudPBX,40.7432,-75.2242,1082947184,40788,Start Communications,43.6572,-79.3783
1059081,1676226920,812,Rogers Communications Canada Inc.,44.3572,-79.6929,1654599250,395766,CloudPBX,40.7432,-75.2242
1059184,1654599250,395766,CloudPBX,40.7432,-75.2242,1082947125,40788,Start Communications,43.6572,-79.3783
1059325,1654599250,395766,CloudPBX,40.7432,-75.2242,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1059366,3637557315,577,Bell Canada,43.6319,-79.3716,1654599251,395766,CloudPBX,40.7432,-75.2242
1059457,760129234,7992,Cogeco Cable,42.1783,-82.7715,1654599251,395766,CloudPBX,40.7432,-75.2242
1059465,1654599251,395766,CloudPBX,40.7432,-75.2242,1232637488,7922,"Comcast Cable Communications, LLC",28.8743,-81.686
1059590,1167923831,577,Bell Canada,44.4001,-79.6663,1654599250,395766,CloudPBX,40.7432,-75.2242
1059631,1754333190,15290,Allstream Corp.,43.6513,-79.3756,1654599250,395766,CloudPBX,40.7432,-75.2242
1059688,1676624188,812,Rogers Communications Canada Inc.,43.0443,-81.2391,1654599250,395766,CloudPBX,40.7432,-75.2242
1059821,1654599250,395766,CloudPBX,40.7432,-75.2242,2389713698,577,Bell Canada,43.6656,-79.383
1059901,1654599251,395766,CloudPBX,40.7432,-75.2242,760135190,7992,Cogeco Cable,42.3333,-82.0
1059909,1654599251,395766,CloudPBX,40.7432,-75.2242,405972604,40788,Start Communications,43.5588,-80.3004
1059918,1654599251,395766,CloudPBX,40.7432,-75.2242,1761238213,15128,Comwave Telecom Inc.,43.0233,-81.1643
1059932,3091643406,6327,Shaw Communications Inc.,53.5185,-113.6579,1654599251,395766,CloudPBX,40.7432,-75.2242
1059946,1654599251,395766,CloudPBX,40.7432,-75.2242,1168513348,36493,FIBERNETICS CORPORATION,43.5637,-79.7202
1060001,1654599250,395766,CloudPBX,40.7432,-75.2242,760129234,7992,Cogeco Cable,42.1783,-82.7715
1060021,1654599251,395766,CloudPBX,40.7432,-75.2242,1082947125,40788,Start Communications,43.6572,-79.3783
1060025,405974330,40788,Start Communications,42.9001,-78.9329,1654599250,395766,CloudPBX,40.7432,-75.2242
1060029,405974442,40788,Start Communications,43.6655,-79.4204,1654599250,395766,CloudPBX,40.7432,-75.2242
1060050,1675801513,812,Rogers Communications Canada Inc.,43.1432,-80.7338,1654599251,395766,CloudPBX,40.7432,-75.2242
1060116,2734649919,40788,Start Communications,43.623,-79.3936,1654599251,395766,CloudPBX,40.7432,-75.2242
1060195,1654599251,395766,CloudPBX,40.7432,-75.2242,3233437606,7992,Cogeco Cable,42.9578,-82.2777
1060201,1654599250,395766,CloudPBX,40.7432,-75.2242,413969162,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817
1060254,1654599251,395766,CloudPBX,40.7432,-75.2242,3638379643,7992,Cogeco Cable,42.9888,-82.3592
1060298,3517667510,852,TELUS Communications Inc.,43.6655,-79.4204,1654599250,395766,CloudPBX,40.7432,-75.2242
1060342,3332465478,6171,WorldGate,53.4914,-113.4802,1654599251,395766,CloudPBX,40.7432,-75.2242
1060436,1249171666,15122,Point to Point Broadband Inc.,44.4167,-80.0833,1654599250,395766,CloudPBX,40.7432,-75.2242
1060475,1654599250,395766,CloudPBX,40.7432,-75.2242,3638379112,7992,Cogeco Cable,42.9888,-82.3592
